"x","y","celltype","model"
7042.529,2472.9326,"Myoepi","ground truth"
21.20598,2474.7607,"Malignant","ground truth"
48.833332,2469.963,"Stromal","ground truth"
156.46205,2474.9375,"Malignant","ground truth"
257.08334,2470.625,"Myoepi","ground truth"
823.2963,2470.6296,"T","ground truth"
857.2854,2474.753,"Malignant","ground truth"
953.1429,2470.1177,"Stromal","ground truth"
1267.3202,2473.0872,"Stromal","ground truth"
1287.9166,2472.3975,"Stromal","ground truth"
1516.0518,2472.638,"T","ground truth"
1563.0358,2469.6428,"T","ground truth"
2626.8918,2470.2432,"Plasma","ground truth"
4627.754,2468.7231,"Plasma","ground truth"
4647.5083,2476.925,"Stromal","ground truth"
5102.578,2469.1875,"Macrophage","ground truth"
5902.0093,2469.1377,"Macrophage","ground truth"
6770.321,2470.0378,"Malignant","ground truth"
6954.404,2471.8542,"Malignant","ground truth"
70.41584,2476.6138,"Macrophage","ground truth"
243.59134,2476.5288,"Malignant","ground truth"
383.1518,2473.8394,"Malignant","ground truth"
772.3495,2472.2366,"Malignant","ground truth"
785.7317,2469.8293,"Malignant","ground truth"
987.2957,2472.301,"Malignant","ground truth"
1832.1128,2476.5564,"Myoepi","ground truth"
2010.1034,2471.4023,"Macrophage","ground truth"
2084.2292,2473.4678,"Macrophage","ground truth"
3235.87,2471.052,"T","ground truth"
3274.5,2472.6516,"T","ground truth"
3321.783,2473.3315,"Macrophage","ground truth"
3581.524,2472.0317,"Myoepi","ground truth"
4110.373,2471.627,"T","ground truth"
5240.661,2471.8064,"Macrophage","ground truth"
5482.281,2471.6165,"Stromal","ground truth"
6010.792,2473.4155,"Stromal","ground truth"
6502.909,2473.37,"Stromal","ground truth"
6658.771,2472.0781,"Malignant","ground truth"
7126.1763,2471.353,"Macrophage","ground truth"
7367.348,2470.342,"Stromal","ground truth"
183.03355,2472.8591,"Malignant","ground truth"
374.13513,2472.6216,"T","ground truth"
410.21875,2471.8542,"Malignant","ground truth"
513.3125,2477.9197,"Malignant","ground truth"
525.3239,2474.0774,"Malignant","ground truth"
678.0258,2475.4612,"Malignant","ground truth"
736.46576,2475.274,"Malignant","ground truth"
968.0909,2475.121,"Macrophage","ground truth"
1192.735,2477.22,"Malignant","ground truth"
1553.44,2472.92,"T","ground truth"
2572.631,2478.0283,"Macrophage","ground truth"
3141.6846,2475.3064,"Macrophage","ground truth"
3539.057,2471.634,"Macrophage","ground truth"
3727.0789,2472.0527,"Macrophage","ground truth"
3853.7415,2473.4482,"DC_Mast","ground truth"
5037,2472.092,"Macrophage","ground truth"
5110.1055,2471.7896,"T","ground truth"
5252.9775,2472.1555,"Stromal","ground truth"
5840.5156,2472.3933,"Stromal","ground truth"
137.68402,2484.9443,"Malignant","ground truth"
1142.3114,2475.76,"Malignant","ground truth"
1406.9603,2475.8281,"Stromal","ground truth"
1820.9879,2473.6145,"Myoepi","ground truth"
2310.1265,2475.885,"T","ground truth"
2637.4358,2475.9072,"Plasma","ground truth"
2647.7742,2474.6936,"DC_Mast","ground truth"
2705,2472.9778,"Plasma","ground truth"
3183.9458,2475.137,"Stromal","ground truth"
3762.0928,2472.603,"T","ground truth"
5916.8535,2474.089,"Stromal","ground truth"
6043.881,2475.0715,"Stromal","ground truth"
6767.4517,2478.055,"Myoepi","ground truth"
6809.567,2475.5671,"Malignant","ground truth"
7324.0786,2473.3333,"Stromal","ground truth"
459.44446,2475.3967,"Macrophage","ground truth"
904.0507,2477.0508,"Macrophage","ground truth"
1305.0577,2475.3655,"T","ground truth"
1565.4565,2474.348,"T","ground truth"
1843.3544,2474.6614,"Myoepi","ground truth"
2030.0182,2475.4546,"Macrophage","ground truth"
2160.7166,2474.6333,"T","ground truth"
2295.75,2475.96,"Macrophage","ground truth"
6401.2764,2474.5745,"Macrophage","ground truth"
6842.029,2478.6978,"Malignant","ground truth"
7080.9844,2473.5789,"Stromal","ground truth"
7139,2475.3625,"T","ground truth"
61.285713,2476.2285,"Macrophage","ground truth"
102.48,2477.94,"Stromal","ground truth"
310.89557,2478.9036,"Malignant","ground truth"
708.47144,2480.1714,"Malignant","ground truth"
876.7419,2474.9263,"Stromal","ground truth"
893.25,2474.2717,"Stromal","ground truth"
997.28253,2480.1143,"Malignant","ground truth"
1729.4916,2475.8306,"T","ground truth"
1878.7314,2477.676,"Myoepi","ground truth"
1891.2275,2477.476,"Myoepi","ground truth"
2125,2476,"T","ground truth"
2669.6128,2474.366,"Stromal","ground truth"
2734.8018,2476.2148,"Macrophage","ground truth"
2811.7742,2476.5522,"Stromal","ground truth"
2838.549,2475.4707,"T","ground truth"
3349.9668,2478.8398,"Macrophage","ground truth"
3574.8044,2475.7827,"Myoepi","ground truth"
3690.0557,2476.1528,"Myoepi","ground truth"
3698.0842,2479.53,"Stromal","ground truth"
3705.2,2474.6545,"Macrophage","ground truth"
3713.6135,2475.0227,"Macrophage","ground truth"
3773.204,2474.7754,"T","ground truth"
4257.41,2474.17,"T","ground truth"
4486.462,2470.313,"Stromal","ground truth"
6831.017,2476.4717,"Malignant","ground truth"
7468.6016,2476.6504,"T","ground truth"
42.24,2476.44,"Stromal","ground truth"
1226.045,2475.5134,"Macrophage","ground truth"
1764.625,2477.2917,"T","ground truth"
2276.2068,2476.638,"T","ground truth"
2534.578,2478.4111,"B","ground truth"
3153.1064,2472.7659,"Macrophage","ground truth"
3163.7778,2477.8518,"Stromal","ground truth"
3170.6082,2478.446,"Plasma","ground truth"
5095.817,2477.6196,"B","ground truth"
5799.0317,2479.8413,"Stromal","ground truth"
6226.372,2479.1555,"Stromal","ground truth"
6670.925,2480.589,"Malignant","ground truth"
6739.0557,2476.9443,"T","ground truth"
6756.0117,2472.69,"Malignant","ground truth"
6786.5186,2479.0403,"Malignant","ground truth"
282.4292,2478.2483,"Malignant","ground truth"
1161.3073,2482.298,"Malignant","ground truth"
1585.3557,2476.202,"Macrophage","ground truth"
1650.3651,2478.5337,"Macrophage","ground truth"
1740.1299,2479.4805,"Macrophage","ground truth"
1927.4,2477.8777,"Stromal","ground truth"
2024.7261,2479.8767,"T","ground truth"
2060.5964,2477.8071,"T","ground truth"
2074.8984,2478.8406,"Plasma","ground truth"
2188.5273,2477.2183,"T","ground truth"
2334.2446,2479.928,"T","ground truth"
2708.0178,2478.8215,"Macrophage","ground truth"
3024.8333,2484.046,"Stromal","ground truth"
3101.9626,2475.9067,"Stromal","ground truth"
3216.4731,2479.8494,"T","ground truth"
3352.894,2479.659,"Macrophage","ground truth"
3419.106,2479.3176,"Stromal","ground truth"
3473.635,2478.5398,"Stromal","ground truth"
3848.236,2478.375,"Plasma","ground truth"
4265.6626,2475.1892,"Stromal","ground truth"
4606.6943,2477.3057,"Stromal","ground truth"
5085.9375,2479.4688,"T","ground truth"
5264.615,2475.923,"Macrophage","ground truth"
5442.451,2474.562,"Stromal","ground truth"
6577.048,2485.112,"Stromal","ground truth"
6601.0454,2479.7603,"Malignant","ground truth"
6617.351,2479.7734,"Malignant","ground truth"
7038.4775,2480.7239,"Malignant","ground truth"
274.27957,2481.559,"Myoepi","ground truth"
421.153,2481.3452,"Malignant","ground truth"
453.36365,2479.0908,"Macrophage","ground truth"
804.2,2476.5667,"Stromal","ground truth"
1243.4915,2478.2734,"Stromal","ground truth"
1263.5748,2479.2993,"Stromal","ground truth"
1335.7744,2482.1428,"Stromal","ground truth"
1387.5768,2481.442,"Malignant","ground truth"
1824.3489,2480.473,"Malignant","ground truth"
2067.9167,2479.5,"Stromal","ground truth"
2153.3462,2478.2886,"T","ground truth"
3197.1865,2478.6018,"Stromal","ground truth"
3265.185,2479.12,"Stromal","ground truth"
3408.0916,2482.3733,"T","ground truth"
3557.7478,2479.8655,"Stromal","ground truth"
3732.7314,2478.888,"T","ground truth"
5031.331,2475.805,"Stromal","ground truth"
5606.0605,2478.6516,"Stromal","ground truth"
6568.8853,2482.25,"Malignant","ground truth"
6586.7373,2480.7737,"Stromal","ground truth"
7133.1147,2476.6553,"T","ground truth"
361.1111,2480.4583,"T","ground truth"
587.2653,2480.204,"T","ground truth"
1127.3612,2480.0574,"Malignant","ground truth"
2013.4504,2479.054,"Stromal","ground truth"
2656.6292,2479.0645,"Stromal","ground truth"
2799.0242,2480.3433,"Macrophage","ground truth"
3148.9036,2481.772,"Macrophage","ground truth"
3584.8867,2480.4226,"Myoepi","ground truth"
4692.1787,2479.9644,"Malignant","ground truth"
6050.783,2477.9277,"Stromal","ground truth"
6197.421,2480.7263,"Stromal","ground truth"
6530.1396,2482.5852,"Malignant","ground truth"
6965.7983,2479.9473,"Malignant","ground truth"
12.608,2484.032,"Malignant","ground truth"
35.217125,2478.5413,"Malignant","ground truth"
177.39731,2481.6733,"Malignant","ground truth"
434.9484,2485.2517,"Malignant","ground truth"
493.46667,2480.6038,"Malignant","ground truth"
622.77405,2481.1592,"Malignant","ground truth"
926.18134,2483.3242,"Malignant","ground truth"
1430.3699,2481.0547,"Malignant","ground truth"
1484.1852,2485.291,"Macrophage","ground truth"
2204.1562,2479.8125,"T","ground truth"
2626.894,2479.9016,"Plasma","ground truth"
3177.8289,2481.8027,"B","ground truth"
3840.8333,2479.3333,"T","ground truth"
4085.276,2481.138,"Macrophage","ground truth"
6005.452,2482.9644,"Macrophage","ground truth"
6747.6426,2480.7825,"Malignant","ground truth"
6943.3643,2482.55,"Malignant","ground truth"
7461.4385,2480.3684,"Stromal","ground truth"
132.02632,2481.5789,"Myoepi","ground truth"
396.71246,2483.9458,"Malignant","ground truth"
537.50696,2484.7954,"Malignant","ground truth"
1484.6757,2481.1082,"Stromal","ground truth"
1517.8602,2482.7527,"T","ground truth"
1994.7368,2481.2632,"T","ground truth"
2857.7817,2484.9697,"Stromal","ground truth"
3896.988,2475.5662,"Stromal","ground truth"
6344.043,2482.4636,"Stromal","ground truth"
6631.125,2483.5,"Malignant","ground truth"
6683.378,2481.5408,"Malignant","ground truth"
6864.175,2482.8333,"Malignant","ground truth"
6917.715,2485.511,"Malignant","ground truth"
7335.541,2481.0068,"Stromal","ground truth"
7362.7803,2481.3171,"T","ground truth"
99.23404,2485.5745,"T","ground truth"
233.95653,2485.298,"Malignant","ground truth"
380.48413,2485.476,"Malignant","ground truth"
685.35535,2483.9504,"Malignant","ground truth"
956.57104,2488.741,"Stromal","ground truth"
1016.5833,2482.954,"Malignant","ground truth"
1042.4933,2482.027,"Malignant","ground truth"
1527.2858,2483.3635,"T","ground truth"
1800.4203,2484.9856,"Stromal","ground truth"
1906.3068,2481.414,"Myoepi","ground truth"
2037.2549,2482.647,"T","ground truth"
2106.3333,2483.1516,"Plasma","ground truth"
2239.5,2482.0967,"Macrophage","ground truth"
2300.9614,2481.7886,"Stromal","ground truth"
2717.8223,2484.1445,"Macrophage","ground truth"
3252.0261,2483.7434,"Plasma","ground truth"
3723.3076,2483.3538,"Stromal","ground truth"
5919.8086,2482.7874,"Plasma","ground truth"
7455.241,2482.634,"Stromal","ground truth"
323.27924,2484.0415,"Malignant","ground truth"
337.68198,2485.2622,"Malignant","ground truth"
365.44446,2484.9443,"T","ground truth"
563.24194,2487.5388,"Malignant","ground truth"
912.85315,2483.2168,"Malignant","ground truth"
1309.2697,2485.3147,"Macrophage","ground truth"
1388.766,2488.3564,"Malignant","ground truth"
1421.0646,2482.8967,"Malignant","ground truth"
1561.2375,2480.6125,"T","ground truth"
1755.4078,2485.1448,"Macrophage","ground truth"
2288.2307,2484.5693,"Stromal","ground truth"
2339.822,2485.3152,"Stromal","ground truth"
2525.977,2480.8687,"Plasma","ground truth"
2831.2031,2485.1824,"Stromal","ground truth"
3572.787,2481.8862,"Myoepi","ground truth"
3864.75,2483.4375,"T","ground truth"
6552.9536,2482.8872,"Malignant","ground truth"
6728.801,2484.854,"Malignant","ground truth"
6811.7095,2485.8386,"Malignant","ground truth"
6875.1387,2487.9265,"Malignant","ground truth"
7006.4863,2482.0222,"Malignant","ground truth"
7023.5,2485.0605,"Malignant","ground truth"
107.28,2488.1067,"T","ground truth"
196.8885,2489.6584,"Malignant","ground truth"
465.494,2488.0964,"Macrophage","ground truth"
1436.2866,2483.1533,"Malignant","ground truth"
1762.25,2485.8076,"Stromal","ground truth"
2047.3673,2484.0408,"Macrophage","ground truth"
2156.0188,2484.3962,"B","ground truth"
2199.7856,2485.738,"T","ground truth"
2295.0256,2485.1794,"Stromal","ground truth"
3205.446,2486.2432,"Stromal","ground truth"
3544.5815,2487.3674,"Stromal","ground truth"
3691.3096,2488.7856,"Myoepi","ground truth"
5282.683,2483.8167,"T","ground truth"
6120.3057,2486.1487,"T","ground truth"
6471.956,2488.1428,"Stromal","ground truth"
6503.912,2488.4797,"Stromal","ground truth"
221.41444,2487.962,"Malignant","ground truth"
639.8525,2489.631,"Malignant","ground truth"
667.5378,2485.9556,"Malignant","ground truth"
852.03265,2492.1558,"Malignant","ground truth"
1060.3943,2491.2344,"Malignant","ground truth"
1201.9309,2489.8047,"Malignant","ground truth"
1254.9183,2485.0815,"Malignant","ground truth"
1556.1702,2485.1914,"T","ground truth"
1689.5964,2484.2808,"T","ground truth"
1846.2783,2486.844,"Myoepi","ground truth"
2058.2954,2484.75,"T","ground truth"
2098.6956,2485.6086,"T","ground truth"
2181.8706,2486.341,"T","ground truth"
2249.803,2486.0757,"T","ground truth"
2353.889,2485.8025,"Stromal","ground truth"
2402.5823,2486.3228,"Stromal","ground truth"
3032.986,2491.7686,"Stromal","ground truth"
3163.2256,2485.2844,"Macrophage","ground truth"
3739.515,2487.5444,"Myoepi","ground truth"
6159.2983,2481.3425,"Stromal","ground truth"
6280.2534,2485.23,"Stromal","ground truth"
6513.302,2486.1565,"Stromal","ground truth"
6797.155,2491.421,"Malignant","ground truth"
6855.9004,2489.2456,"Malignant","ground truth"
6900.5864,2487.6858,"Malignant","ground truth"
6991.749,2486.2864,"Malignant","ground truth"
7011.8857,2488.4124,"Malignant","ground truth"
151.54762,2488.2976,"Malignant","ground truth"
656.32214,2493.3457,"Malignant","ground truth"
900.3431,2488.4233,"Malignant","ground truth"
1082.9352,2491.4666,"Malignant","ground truth"
1879.8673,2489.1611,"Myoepi","ground truth"
2482.8845,2486.4026,"Stromal","ground truth"
2646.1936,2485.471,"Macrophage","ground truth"
2662.2856,2486.3909,"DC_Mast","ground truth"
2957.9915,2491.1272,"Stromal","ground truth"
3040.8572,2487.1633,"Stromal","ground truth"
3587.97,2490.8796,"Myoepi","ground truth"
3648.4,2485.0715,"Myoepi","ground truth"
3745.2444,2485.9778,"T","ground truth"
4500.139,2480.0886,"Stromal","ground truth"
6689.2065,2491.8777,"Macrophage","ground truth"
6977.8438,2489.701,"Malignant","ground truth"
7348.101,2484.943,"Macrophage","ground truth"
63.861385,2488.198,"Macrophage","ground truth"
126.29412,2488.5647,"Myoepi","ground truth"
356.02222,2487.8223,"T","ground truth"
736.9596,2485.0203,"Malignant","ground truth"
1121.375,2490.4597,"Malignant","ground truth"
1223.3773,2486.6855,"Malignant","ground truth"
1290.2097,2488.6755,"Stromal","ground truth"
1776.8823,2486.9119,"T","ground truth"
1790.0098,2485.7646,"Stromal","ground truth"
2082.4407,2487.034,"Stromal","ground truth"
2165.3447,2487.5,"B","ground truth"
2704.0154,2486.1604,"Macrophage","ground truth"
2725.7983,2490.0967,"Macrophage","ground truth"
2913.5881,2488.3882,"DC_Mast","ground truth"
5048.6147,2489.8696,"Stromal","ground truth"
6001.346,2487.9614,"T","ground truth"
6764.037,2489.422,"Myoepi","ground truth"
6889.6562,2492.3,"Malignant","ground truth"
7120.845,2481.8591,"Macrophage","ground truth"
7315.635,2487.746,"DC_Mast","ground truth"
250.57613,2490.4197,"Malignant","ground truth"
498.26416,2488.6887,"Malignant","ground truth"
580.625,2488.8125,"T","ground truth"
596.3397,2484.4976,"Stromal","ground truth"
1863.9286,2489.0642,"Myoepi","ground truth"
2008.2667,2489.3467,"B","ground truth"
2041.4333,2489.6445,"Macrophage","ground truth"
2305.4167,2489.2856,"T","ground truth"
2319,2489.8545,"T","ground truth"
2584.311,2488.5945,"Macrophage","ground truth"
3008.2222,2489.0952,"T","ground truth"
3760.7844,2491.888,"Macrophage","ground truth"
4567.2896,2486.342,"Stromal","ground truth"
6291.8516,2484.1875,"Stromal","ground truth"
6524.7036,2490.1018,"Malignant","ground truth"
6623.446,2489.3513,"Malignant","ground truth"
6834.449,2493.7754,"Malignant","ground truth"
6930.8223,2490.271,"Malignant","ground truth"
7368.1147,2489.9792,"Plasma","ground truth"
262.56216,2495.4973,"Myoepi","ground truth"
677.8785,2498.105,"Malignant","ground truth"
1260.5469,2491.3438,"Malignant","ground truth"
1375.4572,2491.3237,"Malignant","ground truth"
1403.3982,2493.463,"Malignant","ground truth"
1474,2490.2295,"T","ground truth"
1657.7928,2487.5786,"Macrophage","ground truth"
1784.3177,2494.458,"Stromal","ground truth"
1815.3529,2488.341,"Myoepi","ground truth"
2335.9622,2489.8113,"Plasma","ground truth"
2583.1538,2489.5642,"Stromal","ground truth"
3248.034,2489.2712,"Plasma","ground truth"
4642.125,2490.975,"Malignant","ground truth"
4837.9385,2491.0308,"T","ground truth"
5105.5933,2489.7913,"Plasma","ground truth"
5899.646,2489.0833,"Plasma","ground truth"
6031.1245,2494.4915,"Stromal","ground truth"
6410.905,2487.7778,"T","ground truth"
6478.944,2485.7664,"T","ground truth"
6656.717,2488.5708,"Malignant","ground truth"
6667.6187,2490.6316,"Malignant","ground truth"
6748.0215,2489.5957,"Malignant","ground truth"
6953.6934,2493.1934,"Malignant","ground truth"
7049.065,2487.4546,"Myoepi","ground truth"
7308.424,2488.89,"T","ground truth"
275.7676,2494.6973,"Malignant","ground truth"
438.25,2494.0513,"Malignant","ground truth"
614.7846,2494.883,"Stromal","ground truth"
1183.3352,2490.949,"Malignant","ground truth"
1891.1818,2488.5454,"Malignant","ground truth"
2268.8982,2490.7795,"T","ground truth"
2312.7166,2488.9,"T","ground truth"
4076.497,2487.7786,"Stromal","ground truth"
4286.592,2487.3965,"Stromal","ground truth"
5801.9565,2491.1199,"Stromal","ground truth"
5891.234,2488.0908,"T","ground truth"
6160.4443,2488.9797,"Stromal","ground truth"
6485.628,2490.0698,"T","ground truth"
6613.5625,2493.9302,"Malignant","ground truth"
7039.1187,2494.375,"Malignant","ground truth"
288.44864,2491.6702,"Malignant","ground truth"
406.59244,2496.7522,"Malignant","ground truth"
743.74603,2494.7698,"Malignant","ground truth"
876.8515,2496.3015,"Stromal","ground truth"
1101.3217,2491.4875,"Malignant","ground truth"
1108.5438,2492.2104,"Malignant","ground truth"
1268.0264,2490.8948,"Malignant","ground truth"
1552.3773,2491.5283,"T","ground truth"
1608.8452,2494.3928,"Stromal","ground truth"
2325.132,2492.0566,"T","ground truth"
2418.9333,2494.4167,"Stromal","ground truth"
2571.3333,2490.879,"T","ground truth"
2696.055,2494.6768,"Stromal","ground truth"
2863.7239,2490.781,"Stromal","ground truth"
3598.4175,2492.652,"Myoepi","ground truth"
3725.6272,2491.9832,"T","ground truth"
6176.08,2490.6267,"B","ground truth"
6234.8433,2490.194,"Stromal","ground truth"
6777.9204,2493.4058,"Malignant","ground truth"
6966.5986,2496.5159,"Malignant","ground truth"
7129.4165,2492.5334,"T","ground truth"
28.477707,2493.535,"Malignant","ground truth"
179.71428,2496.6572,"Malignant","ground truth"
521.8427,2492.1694,"Malignant","ground truth"
719.1486,2491.4675,"Malignant","ground truth"
1909.5215,2496.6345,"Myoepi","ground truth"
2143.311,2492.0222,"T","ground truth"
3402.1526,2492.8052,"T","ground truth"
3628.66,2492.95,"Myoepi","ground truth"
5400.818,2486.7773,"Stromal","ground truth"
5720.3823,2491.4119,"Stromal","ground truth"
6261.2583,2490.653,"Stromal","ground truth"
6392.263,2488.3884,"Stromal","ground truth"
6546.439,2492.7056,"Malignant","ground truth"
6594.5444,2495.4438,"Malignant","ground truth"
6718.3887,2492.611,"T","ground truth"
6824.885,2495.1616,"Malignant","ground truth"
7433.4673,2488.218,"Stromal","ground truth"
488.6559,2498.36,"Malignant","ground truth"
937.3953,2497.359,"Malignant","ground truth"
983.8906,2492.125,"Malignant","ground truth"
1014.78485,2501.715,"Malignant","ground truth"
1147.62,2491.365,"Malignant","ground truth"
1674.8169,2493.3662,"T","ground truth"
1686.2023,2495.0337,"T","ground truth"
2115.8306,2493.4407,"T","ground truth"
2223.9285,2496.2551,"Macrophage","ground truth"
2747.5337,2500.2825,"Stromal","ground truth"
3652.274,2494.1428,"Myoepi","ground truth"
4678.4707,2499.767,"Malignant","ground truth"
7159.0796,2493.6704,"Plasma","ground truth"
7449.385,2489.5386,"T","ground truth"
388.80844,2499.5977,"Malignant","ground truth"
450.18967,2495.8103,"Macrophage","ground truth"
1027.5286,2493.743,"Malignant","ground truth"
1229.6857,2499.8286,"Malignant","ground truth"
3213.747,2494.5422,"Plasma","ground truth"
3610.9434,2494.6226,"Myoepi","ground truth"
5032.1064,2492.4333,"Stromal","ground truth"
5556.3413,2493.5303,"Macrophage","ground truth"
5908.899,2487.3877,"Stromal","ground truth"
5932.3887,2493.9167,"Macrophage","ground truth"
6103.0693,2495.3472,"Stromal","ground truth"
6578.8647,2494.027,"Stromal","ground truth"
630.2192,2500.7056,"Malignant","ground truth"
1040.3639,2500.6394,"Malignant","ground truth"
1285.6666,2497.027,"Stromal","ground truth"
1442.2339,2497.117,"Malignant","ground truth"
1508.7167,2493.4167,"Macrophage","ground truth"
1649.7732,2498.9587,"Stromal","ground truth"
1815.7881,2497.368,"Myoepi","ground truth"
1974.6655,2499.8428,"Stromal","ground truth"
2289.276,2492.224,"Stromal","ground truth"
2548.923,2494.0056,"Stromal","ground truth"
2678.471,2496.5947,"Stromal","ground truth"
2705.561,2497.6829,"Stromal","ground truth"
2903.0146,2496.197,"Stromal","ground truth"
3479.38,2502.3333,"Stromal","ground truth"
3671.216,2497.064,"Myoepi","ground truth"
3716.7427,2497.109,"Macrophage","ground truth"
4279.863,2495.8528,"Stromal","ground truth"
5196.2095,2493.0967,"Stromal","ground truth"
6504.639,2497.1475,"Macrophage","ground truth"
6634.8516,2495.7292,"Malignant","ground truth"
7390.981,2494.6038,"Stromal","ground truth"
135.2093,2499.093,"Malignant","ground truth"
824.09656,2500.7305,"Malignant","ground truth"
914.1695,2499.3608,"Malignant","ground truth"
1266.2135,2498.4495,"Malignant","ground truth"
1484.8593,2501.602,"Stromal","ground truth"
1627.6182,2497.4182,"Macrophage","ground truth"
1767.0972,2499.8472,"T","ground truth"
1866.7643,2498.4797,"Myoepi","ground truth"
2238.537,2496.6667,"T","ground truth"
2574.7866,2497.1333,"T","ground truth"
2663.4272,2499.2234,"Macrophage","ground truth"
2846.4436,2496.9297,"Stromal","ground truth"
2886.3765,2497.0706,"Macrophage","ground truth"
3015.8025,2501.7246,"Macrophage","ground truth"
3264.7068,2496.1519,"Stromal","ground truth"
3577.2437,2498.1235,"Myoepi","ground truth"
3680.602,2499.466,"Myoepi","ground truth"
3854.72,2496.36,"Macrophage","ground truth"
6563.6787,2501.2324,"Malignant","ground truth"
6739.9175,2497.996,"Malignant","ground truth"
47.373016,2492.754,"Stromal","ground truth"
106.53846,2497.6924,"Stromal","ground truth"
153.39038,2497.5347,"Malignant","ground truth"
210.66197,2499.1667,"Malignant","ground truth"
581.63,2501.03,"Macrophage","ground truth"
723.9318,2505.629,"Malignant","ground truth"
1176.1923,2498.8076,"Malignant","ground truth"
1307.7552,2499.5417,"Stromal","ground truth"
1403.0282,2497.9436,"Malignant","ground truth"
1484.1528,2499.7222,"Macrophage","ground truth"
1517.8286,2494.3142,"T","ground truth"
1754.7285,2498.7,"T","ground truth"
3565.7676,2498.2122,"Myoepi","ground truth"
3699.8076,2499.1538,"Stromal","ground truth"
3735.0286,2496.8,"Myoepi","ground truth"
3875.8667,2497.7866,"Stromal","ground truth"
5464.6157,2497.8018,"Macrophage","ground truth"
5702.646,2499.205,"Stromal","ground truth"
6534.897,2501.0662,"Malignant","ground truth"
6754.7456,2495.4575,"Myoepi","ground truth"
6851.4126,2500.882,"Malignant","ground truth"
7089.2837,2498.3386,"Stromal","ground truth"
16.063158,2500.3,"Malignant","ground truth"
346.90494,2500.3416,"Stromal","ground truth"
470.35416,2498.823,"Macrophage","ground truth"
735.2627,2501.6526,"Malignant","ground truth"
1000.0563,2499.1907,"Malignant","ground truth"
1165.1022,2500.7847,"Malignant","ground truth"
1361.7273,2498.818,"T","ground truth"
1377.9176,2504.2473,"Malignant","ground truth"
1431,2498.1272,"Stromal","ground truth"
1876.0331,2499.7852,"Malignant","ground truth"
1894.4315,2500.3818,"Myoepi","ground truth"
2248.1875,2497.4167,"Stromal","ground truth"
2583.5806,2497.8708,"Macrophage","ground truth"
2772.1082,2505.5747,"Stromal","ground truth"
3400.8267,2500.2,"Plasma","ground truth"
3775.647,2498.6667,"T","ground truth"
4082.8572,2499.3015,"T","ground truth"
5150.0835,2501.7622,"Stromal","ground truth"
5738.9805,2498.5098,"Stromal","ground truth"
5986.5605,2502.0374,"T","ground truth"
6768.4,2498.0667,"Malignant","ground truth"
6881.2666,2504.365,"Malignant","ground truth"
7050.611,2502.4475,"Malignant","ground truth"
444.40448,2502.7302,"Malignant","ground truth"
892.4405,2501.101,"Malignant","ground truth"
975,2498.2922,"Macrophage","ground truth"
1933.8657,2500.2463,"Stromal","ground truth"
2633.2344,2500.2188,"Macrophage","ground truth"
2804.0823,2498.1575,"Stromal","ground truth"
2837.4844,2500.0547,"Stromal","ground truth"
3033.2737,2503.415,"T","ground truth"
3292.263,2501.4932,"Stromal","ground truth"
3638,2501.4883,"Myoepi","ground truth"
4022.6365,2500.7532,"B","ground truth"
4572.5337,2500.9124,"Malignant","ground truth"
5156.243,2502.2837,"Stromal","ground truth"
5507.8735,2501.4536,"Stromal","ground truth"
5973.021,2502.3894,"Stromal","ground truth"
6482.8438,2499.125,"T","ground truth"
6725.4346,2501.4238,"Malignant","ground truth"
7024.658,2500.367,"Myoepi","ground truth"
157.64583,2503.427,"Malignant","ground truth"
563.56305,2502.9917,"Malignant","ground truth"
1271.8182,2501.2954,"Malignant","ground truth"
1489.4474,2501.5,"Malignant","ground truth"
1707.8644,2501.4238,"T","ground truth"
2820.367,2502.3196,"Stromal","ground truth"
3743.112,2501.474,"Myoepi","ground truth"
4646.182,2502.0396,"Malignant","ground truth"
4655.7163,2503.082,"Malignant","ground truth"
5406.3457,2510.2073,"Stromal","ground truth"
6378.3716,2498.3716,"Stromal","ground truth"
6648.44,2501.426,"Malignant","ground truth"
6669.0312,2501.629,"Malignant","ground truth"
6784.8784,2501.7026,"Malignant","ground truth"
6922.7827,2505.1187,"Malignant","ground truth"
294.36972,2499.852,"Malignant","ground truth"
323.98148,2498.7407,"Malignant","ground truth"
602.68665,2503.7932,"T","ground truth"
709.6754,2508.3333,"Malignant","ground truth"
797.7867,2501.6934,"Stromal","ground truth"
987.82465,2500.8896,"Malignant","ground truth"
1411.9313,2503.8855,"Malignant","ground truth"
1560.5,2498.0933,"Macrophage","ground truth"
1728.491,2501.9272,"Macrophage","ground truth"
1735.9767,2504.0813,"Macrophage","ground truth"
3610.7874,2503.5037,"Myoepi","ground truth"
3622.8152,2500.489,"Myoepi","ground truth"
5101.8555,2500.7456,"B","ground truth"
6613.51,2505.3123,"Malignant","ground truth"
6813.5366,2498.939,"Malignant","ground truth"
31.690678,2507.5508,"Stromal","ground truth"
250.52942,2504.874,"Malignant","ground truth"
397.43182,2505.2197,"Malignant","ground truth"
530.9953,2500.8254,"Malignant","ground truth"
572.84485,2503.1553,"T","ground truth"
959.8505,2509.4485,"Malignant","ground truth"
1143.2051,2504.0962,"Malignant","ground truth"
1423.7932,2501.5386,"Malignant","ground truth"
1469.4492,2508.3115,"T","ground truth"
1505.2609,2502.152,"T","ground truth"
