"corr","gene","n","type","model","sample"
0.717690569372453,"KRT8","top_50","svg","patch 192","breast_sample2"
0.364286966674311,"LYZ","top_50","svg","patch 192","breast_sample2"
0.797278275771029,"ABCC11","top_20","svg","patch 384","breast_sample2"
0.621282521917708,"MYBPC1","top_20","svg","patch 384","breast_sample2"
0.775411143367654,"FOXA1","top_20","svg","patch 384","breast_sample2"
0.0421979814442711,"OPRPN","top_20","svg","patch 384","breast_sample2"
0.808816305676023,"SERHL2","top_20","svg","patch 384","breast_sample2"
0.750979841018875,"FASN","top_20","svg","patch 384","breast_sample2"
0.574248533887,"MUC6","top_20","svg","patch 384","breast_sample2"
0.766531757322884,"CDH1","top_20","svg","patch 384","breast_sample2"
0.48062600773966,"MYH11","top_20","svg","patch 384","breast_sample2"
0.732467593700895,"TACSTD2","top_20","svg","patch 384","breast_sample2"
0.661930940999756,"TFAP2A","top_20","svg","patch 384","breast_sample2"
0.738224588836932,"MLPH","top_20","svg","patch 384","breast_sample2"
0.771481181844562,"EPCAM","top_20","svg","patch 384","breast_sample2"
0.683806064030134,"LYPD3","top_20","svg","patch 384","breast_sample2"
0.749882440194029,"KRT7","top_20","svg","patch 384","breast_sample2"
0.708526544273618,"SCD","top_20","svg","patch 384","breast_sample2"
0.361668856917928,"PIGR","top_20","svg","patch 384","breast_sample2"
0.470821893678622,"KRT14","top_20","svg","patch 384","breast_sample2"
0.586065692274039,"ANKRD30A","top_20","svg","patch 384","breast_sample2"
0.455100511679156,"PTN","top_20","svg","patch 384","breast_sample2"
0.797278275771029,"ABCC11","top_50","svg","patch 384","breast_sample2"
0.621282521917708,"MYBPC1","top_50","svg","patch 384","breast_sample2"
0.775411143367654,"FOXA1","top_50","svg","patch 384","breast_sample2"
0.0421979814442711,"OPRPN","top_50","svg","patch 384","breast_sample2"
0.808816305676023,"SERHL2","top_50","svg","patch 384","breast_sample2"
0.750979841018875,"FASN","top_50","svg","patch 384","breast_sample2"
0.574248533887,"MUC6","top_50","svg","patch 384","breast_sample2"
0.766531757322884,"CDH1","top_50","svg","patch 384","breast_sample2"
0.48062600773966,"MYH11","top_50","svg","patch 384","breast_sample2"
0.732467593700895,"TACSTD2","top_50","svg","patch 384","breast_sample2"
0.661930940999756,"TFAP2A","top_50","svg","patch 384","breast_sample2"
0.738224588836932,"MLPH","top_50","svg","patch 384","breast_sample2"
0.771481181844562,"EPCAM","top_50","svg","patch 384","breast_sample2"
0.683806064030134,"LYPD3","top_50","svg","patch 384","breast_sample2"
0.749882440194029,"KRT7","top_50","svg","patch 384","breast_sample2"
0.708526544273618,"SCD","top_50","svg","patch 384","breast_sample2"
0.361668856917928,"PIGR","top_50","svg","patch 384","breast_sample2"
0.470821893678622,"KRT14","top_50","svg","patch 384","breast_sample2"
0.586065692274039,"ANKRD30A","top_50","svg","patch 384","breast_sample2"
0.455100511679156,"PTN","top_50","svg","patch 384","breast_sample2"
0.349356153657632,"S100A8","top_50","svg","patch 384","breast_sample2"
0.669845117030362,"DSP","top_50","svg","patch 384","breast_sample2"
0.475708715939173,"POSTN","top_50","svg","patch 384","breast_sample2"
0.501555934096586,"KRT5","top_50","svg","patch 384","breast_sample2"
0.650594616030207,"AR","top_50","svg","patch 384","breast_sample2"
0.384128111653542,"CEACAM6","top_50","svg","patch 384","breast_sample2"
0.481150150920195,"SERPINA3","top_50","svg","patch 384","breast_sample2"
0.42255575863237,"ESR1","top_50","svg","patch 384","breast_sample2"
0.464919494356416,"SFRP1","top_50","svg","patch 384","breast_sample2"
0.67672346648676,"JUP","top_50","svg","patch 384","breast_sample2"
0.73595417786731,"CD9","top_50","svg","patch 384","breast_sample2"
0.0440761411129793,"MMP1","top_50","svg","patch 384","breast_sample2"
0.801009421661008,"ERBB2","top_50","svg","patch 384","breast_sample2"
0.43448601401225,"AKR1C1","top_50","svg","patch 384","breast_sample2"
0.523385663442006,"ALDH1A3","top_50","svg","patch 384","breast_sample2"
0.628575802448498,"TRAF4","top_50","svg","patch 384","breast_sample2"
0.400088947794411,"TOP2A","top_50","svg","patch 384","breast_sample2"
0.56799528465553,"AQP3","top_50","svg","patch 384","breast_sample2"
0.611701981479022,"DSC2","top_50","svg","patch 384","breast_sample2"
0.596711491620398,"SLC5A6","top_50","svg","patch 384","breast_sample2"
0.556564041644144,"SQLE","top_50","svg","patch 384","breast_sample2"
0.292462311886351,"KRT23","top_50","svg","patch 384","breast_sample2"
0.753343359320895,"TPD52","top_50","svg","patch 384","breast_sample2"
0.478006872982786,"SDC4","top_50","svg","patch 384","breast_sample2"
0.243999377843212,"SFRP4","top_50","svg","patch 384","breast_sample2"
0.5882251349038,"RUNX1","top_50","svg","patch 384","breast_sample2"
0.634471273705464,"MDM2","top_50","svg","patch 384","breast_sample2"
0.656981473993336,"ENAH","top_50","svg","patch 384","breast_sample2"
0.715724469874988,"KRT8","top_50","svg","patch 384","breast_sample2"
0.349948790138901,"LYZ","top_50","svg","patch 384","breast_sample2"
