"variable","value"
"Myoepi--SFRP4",0.186791219977899
"Myoepi--SFRP4",0.15281377250271
"Myoepi--SFRP4",0.167610461187919
"Myoepi--SFRP4",0.170545352165722
"Myoepi--SFRP4",0.184526344951707
"Myoepi--SFRP4",0.198304991728194
"Myoepi--SFRP4",0.215034548641141
"Myoepi--SFRP4",0.193346184887884
"Myoepi--SFRP4",0.214275930485342
"Myoepi--SFRP4",0.247112302219246
"Myoepi--SFRP4",0.269378493945588
"Myoepi--SFRP4",0.210976370678084
"Myoepi--SFRP4",0.2534665536371
"Myoepi--SFRP4",0.185711899259259
"Myoepi--SFRP4",0.174326959027778
"Myoepi--SFRP4",0.230558099637548
"Myoepi--SFRP4",0.238723983750192
"Myoepi--SFRP4",0.225141877923423
"Myoepi--SFRP4",0.234551188090909
"Myoepi--SFRP4",0.190283252644848
"Myoepi--SFRP4",0.189933074244838
"Myoepi--SFRP4",0.201864247515519
"Myoepi--SFRP4",0.201036202104545
"Myoepi--SFRP4",0.227927098490214
"Myoepi--SFRP4",0.132727681035564
"Myoepi--SFRP4",0.207653597594495
"Myoepi--SFRP4",0.204840575165972
"Myoepi--SFRP4",0.212325096886695
"Myoepi--SFRP4",0.21729435167992
"Myoepi--SFRP4",0.214332146671186
"Myoepi--SFRP4",0.204167047394006
"Myoepi--SFRP4",0.116726400419789
"Myoepi--SFRP4",0.244402340625309
"Myoepi--SFRP4",0.204405613134176
"Myoepi--SFRP4",0.208647319906631
"Myoepi--SFRP4",0.162727761149055
"Myoepi--SFRP4",0.151416609337037
"Myoepi--SFRP4",0.162846503741814
"Myoepi--SFRP4",0.195108819906756
"Myoepi--SFRP4",0.179457824475685
"Myoepi--SFRP4",0.15830398864661
"Myoepi--SFRP4",0.162933796799803
"Myoepi--SFRP4",0.145343572885865
"Myoepi--SFRP4",0.207862506554618
"Myoepi--SFRP4",0.166283337655661
"Myoepi--SFRP4",0.140252510858824
"Myoepi--SFRP4",0.163621248563459
"Myoepi--SFRP4",0.205434530860417
"Myoepi--SFRP4",0.19917072194274
"Myoepi--SFRP4",0.191841289094274
"Myoepi--SFRP4",0.165198909637623
"Myoepi--SFRP4",0.189690116291639
"Myoepi--SFRP4",0.237799491679147
"Myoepi--SFRP4",0.210776937820071
"Myoepi--SFRP4",0.164662769569948
"Myoepi--SFRP4",0.211408434425758
"Myoepi--SFRP4",0.168095624661181
"Myoepi--SFRP4",0.189512183282945
"Myoepi--SFRP4",0.190565922087132
"Myoepi--SFRP4",0.190028348025958
"Myoepi--SFRP4",0.247149972253826
"Myoepi--SFRP4",0.099598755480791
"Myoepi--SFRP4",0.248124721325712
"Myoepi--SFRP4",0.139496633291214
"Myoepi--SFRP4",0.109882239111283
"Myoepi--SFRP4",0.140740754352625
"Myoepi--SFRP4",0.135903786954059
"Myoepi--SFRP4",0.159946161553796
"Myoepi--SFRP4",0.131637226162162
"Myoepi--SFRP4",0.177562234262055
"Myoepi--SFRP4",0.17591767931533
"Myoepi--SFRP4",0.130770967354583
"Myoepi--SFRP4",0.157028479039311
"Myoepi--SFRP4",0.157735024676399
"Myoepi--SFRP4",0.159496516892636
"Myoepi--SFRP4",0.137375198681155
"Myoepi--SFRP4",0.141006681387296
"Myoepi--SFRP4",0.104031939574934
"Myoepi--SFRP4",0.157619295980844
"Myoepi--SFRP4",0.176900665816395
"Myoepi--SFRP4",0.178513768853166
"Myoepi--SFRP4",0.176356039665261
"Myoepi--SFRP4",0.240778121992476
"Myoepi--SFRP4",0.139517888757745
"Myoepi--SFRP4",0.16224792418249
"Myoepi--SFRP4",0.136259255758892
"Myoepi--SFRP4",0.1697369127
"Myoepi--SFRP4",0.190445795414465
"Myoepi--SFRP4",0.218975692717404
"Myoepi--SFRP4",0.237065953310935
"Stromal--SFRP4",0.457064222091171
"Stromal--SFRP4",0.336817701910826
"Stromal--SFRP4",0.346521567905165
"Stromal--SFRP4",0.278531007197144
"Stromal--SFRP4",0.371009442768455
"Stromal--SFRP4",0.303109316183368
"Stromal--SFRP4",0.431541493842421
"Stromal--SFRP4",0.394088849937664
"Stromal--SFRP4",0.375842604878809
"Stromal--SFRP4",0.330179454193779
"Stromal--SFRP4",0.36317457202637
"Stromal--SFRP4",0.361330015353876
"Stromal--SFRP4",0.550004039508561
"Stromal--SFRP4",0.419527139593165
"Stromal--SFRP4",0.379239404444532
"Stromal--SFRP4",0.417814262593552
"Stromal--SFRP4",0.376755915549882
"Stromal--SFRP4",0.38079375622472
"Stromal--SFRP4",0.387844656966892
"Stromal--SFRP4",0.354528648930112
"Stromal--SFRP4",0.460503139044163
"Stromal--SFRP4",0.420907751873558
"Stromal--SFRP4",0.324803490878449
"Stromal--SFRP4",0.354231214224794
"Stromal--SFRP4",0.332186222182768
"Stromal--SFRP4",0.355202368831855
"Stromal--SFRP4",0.342124547220951
"Stromal--SFRP4",0.378803711055672
"Stromal--SFRP4",0.429605832257159
"Stromal--SFRP4",0.39442962194121
"Stromal--SFRP4",0.438927563653237
"Stromal--SFRP4",0.39834787133484
"Stromal--SFRP4",0.329553057581667
"Stromal--SFRP4",0.377690797954668
"Stromal--SFRP4",0.382841740497338
"Stromal--SFRP4",0.384817360309675
"Stromal--SFRP4",0.36431585097561
"Stromal--SFRP4",0.346544747580404
"Stromal--SFRP4",0.362581653503856
"Stromal--SFRP4",0.42438175372234
"Stromal--SFRP4",0.429298369817738
"Stromal--SFRP4",0.395202129147912
"Stromal--SFRP4",0.39239456150496
"Stromal--SFRP4",0.341136729297957
"Stromal--SFRP4",0.302427623870751
"Stromal--SFRP4",0.367332022784844
"Stromal--SFRP4",0.295569312814869
"Stromal--SFRP4",0.343045139548059
"Stromal--SFRP4",0.348226503170976
"Stromal--SFRP4",0.423472827294432
"Stromal--SFRP4",0.460261543299225
"Stromal--SFRP4",0.344788479370157
"Stromal--SFRP4",0.360721390781933
"Stromal--SFRP4",0.384865648050341
"Stromal--SFRP4",0.426378247202806
"Stromal--SFRP4",0.373289116241856
"Stromal--SFRP4",0.37865510465267
"Stromal--SFRP4",0.370001966998697
"Stromal--SFRP4",0.339178815340948
"Stromal--SFRP4",0.408115440524312
"Stromal--SFRP4",0.385252891911762
"Stromal--SFRP4",0.402285552364889
"Stromal--SFRP4",0.419699514572663
"Stromal--SFRP4",0.302527825320246
"Stromal--SFRP4",0.426608545699879
"Stromal--SFRP4",0.322104763857743
"Stromal--SFRP4",0.251128324710079
"Stromal--SFRP4",0.350807961700865
"Stromal--SFRP4",0.291593731499322
"Stromal--SFRP4",0.244929019619213
"Stromal--SFRP4",0.393827745957276
"Stromal--SFRP4",0.497072987290473
"Stromal--SFRP4",0.459502091801734
"Stromal--SFRP4",0.308984208145245
"Stromal--SFRP4",0.379287985816369
"Stromal--SFRP4",0.375354715789104
"Stromal--SFRP4",0.524697221145865
"Stromal--SFRP4",0.295298686921854
"Stromal--SFRP4",0.506358502408519
"Stromal--SFRP4",0.252538543320788
"Stromal--SFRP4",0.403589805154361
"Stromal--SFRP4",0.400531884142661
"Stromal--SFRP4",0.386004002866884
"Stromal--SFRP4",0.360112376001895
"Stromal--SFRP4",0.418226448501413
"Stromal--SFRP4",0.351337163739057
"Stromal--SFRP4",0.327319282120488
"Stromal--SFRP4",0.278368683492788
"Stromal--SFRP4",0.366044361218082
"Stromal--SFRP4",0.385869069437654
"Stromal--SFRP4",0.373434684276923
"Stromal--SFRP4",0.38714841480597
"Myeloid--SFRP4",0.204356747484127
"Myeloid--SFRP4",0.1777274585
"Myeloid--SFRP4",0.237230358320988
"Myeloid--SFRP4",0.243040200324405
"Myeloid--SFRP4",0.287438050315018
"Myeloid--SFRP4",0.260234808982143
"Myeloid--SFRP4",0.245233348681818
"Myeloid--SFRP4",0.340612453703704
"Myeloid--SFRP4",0.166108854153659
"Myeloid--SFRP4",0.232356033369106
"Myeloid--SFRP4",0.186951191546667
"Myeloid--SFRP4",0.292335877424242
"Myeloid--SFRP4",0.219216993333333
"Myeloid--SFRP4",NA
"Myeloid--SFRP4",0.213816828740741
"Myeloid--SFRP4",0.329798315555555
"Myeloid--SFRP4",0.198257407833333
"Myeloid--SFRP4",0.242112707777778
"Myeloid--SFRP4",0.294162638939394
"Myeloid--SFRP4",0.171209331920417
"Myeloid--SFRP4",0.238414186333333
"Myeloid--SFRP4",0.233759293333333
"Myeloid--SFRP4",0.216639196046259
"Myeloid--SFRP4",0.220837917070175
"Myeloid--SFRP4",0.267639032816092
"Myeloid--SFRP4",0.222520007054795
"Myeloid--SFRP4",0.274618231375
"Myeloid--SFRP4",0.256440987944444
"Myeloid--SFRP4",NA
"Myeloid--SFRP4",0.298218856911111
"Myeloid--SFRP4",0.26843841653125
"Myeloid--SFRP4",0.280574047916667
"Myeloid--SFRP4",0.256879178333333
"Myeloid--SFRP4",0.250252490120408
"Myeloid--SFRP4",0.298343106444444
"Myeloid--SFRP4",0.368809426666667
"Myeloid--SFRP4",0.350736173333333
"Myeloid--SFRP4",0.188374560151515
"Myeloid--SFRP4",0.260256590666667
"Myeloid--SFRP4",0.305288095416667
"Myeloid--SFRP4",0.251631788240741
"Myeloid--SFRP4",0.304689375
"Myeloid--SFRP4",0.266050236784984
"Myeloid--SFRP4",0.323234551282258
"Myeloid--SFRP4",0.188903485404762
"Myeloid--SFRP4",0.267768088888889
"Myeloid--SFRP4",0.299904756463768
"Myeloid--SFRP4",0.2996309721073
"Myeloid--SFRP4",0.274899858958974
"Myeloid--SFRP4",0.25717384954386
"Myeloid--SFRP4",0.317537928037037
"Myeloid--SFRP4",0.230861590784314
"Myeloid--SFRP4",0.228443412428265
"Myeloid--SFRP4",0.201565024102151
"Myeloid--SFRP4",0.384175056666667
"Myeloid--SFRP4",0.181798524680851
"Myeloid--SFRP4",0.211772186216667
"Myeloid--SFRP4",0.212984144893694
"Myeloid--SFRP4",0.266854560134752
"Myeloid--SFRP4",0.219692975869281
"Myeloid--SFRP4",0.23890000842381
"Myeloid--SFRP4",0.188002035796296
"Myeloid--SFRP4",0.260841601074074
"Myeloid--SFRP4",0.337260357871795
"Myeloid--SFRP4",0.227411455407407
"Myeloid--SFRP4",0.278206202592593
"Myeloid--SFRP4",0.272389993431373
"Myeloid--SFRP4",0.258924303249645
"Myeloid--SFRP4",0.206239773908451
"Myeloid--SFRP4",0.247880452242424
"Myeloid--SFRP4",0.300236102423423
"Myeloid--SFRP4",0.33222384
"Myeloid--SFRP4",0.333989874010753
"Myeloid--SFRP4",0.245460970810127
"Myeloid--SFRP4",0.33830360975
"Myeloid--SFRP4",0.284598316666667
"Myeloid--SFRP4",0.264119828343254
"Myeloid--SFRP4",0.254007589592593
"Myeloid--SFRP4",0.399250179809524
"Myeloid--SFRP4",0.234291237100629
"Myeloid--SFRP4",0.316015342956522
"Myeloid--SFRP4",0.270979652875
"Myeloid--SFRP4",0.345511185666667
"Myeloid--SFRP4",0.264315157309524
"Myeloid--SFRP4",0.16511219
"Myeloid--SFRP4",0.259982854833333
"Myeloid--SFRP4",0.317229840416667
"Myeloid--SFRP4",0.276840601846131
"Myeloid--SFRP4",0.402503210711253
"Myeloid--SFRP4",0.30319041
"Myeloid--SFRP4",0.232123009307692
"Myeloid--SFRP4",0.214697583038889
"B--SFRP4",0.174020644066667
"B--SFRP4",0.211701559619048
"B--SFRP4",0.207351203416667
"B--SFRP4",0.15544077162069
"B--SFRP4",0.1714575818125
"B--SFRP4",0.201262139185897
"B--SFRP4",0.21139063525
"B--SFRP4",0.20347003
"B--SFRP4",0.116775928675
"B--SFRP4",0.116727470546667
"B--SFRP4",0.143244915313333
"B--SFRP4",0.199996318333333
"B--SFRP4",0.161938696666667
"B--SFRP4",NA
"B--SFRP4",0.195148634166667
"B--SFRP4",NA
"B--SFRP4",0.181159656791667
"B--SFRP4",NA
"B--SFRP4",0.17130665437037
"B--SFRP4",0.123090180146847
"B--SFRP4",0.200538347777778
"B--SFRP4",0.15398529
"B--SFRP4",0.16348069301828
"B--SFRP4",0.189919740757576
"B--SFRP4",0.189401729583333
"B--SFRP4",0.150144174583333
"B--SFRP4",0.174371635185185
"B--SFRP4",0.187695091666667
"B--SFRP4",NA
"B--SFRP4",0.1597576347
"B--SFRP4",0.194934447064667
"B--SFRP4",0.116788520333333
"B--SFRP4",0.236157527428571
"B--SFRP4",0.242229654772727
"B--SFRP4",0.0858404978888889
"B--SFRP4",0.152150353333333
"B--SFRP4",0.493928366666667
"B--SFRP4",0.165394503
"B--SFRP4",0.176569639677419
"B--SFRP4",0.0883550783333333
"B--SFRP4",0.190924263166667
"B--SFRP4",0.32575637
"B--SFRP4",0.218649264946667
"B--SFRP4",0.135151922183333
"B--SFRP4",0.207500403333333
"B--SFRP4",NA
"B--SFRP4",0.280757876666667
"B--SFRP4",0.190463571111111
