"","corr","gene","n","type","model","sample"
"434",0.693866020407204,"LYPD3","top_20","svg","+avgexp (w/o cell type, w/o neighbourhood)","breast_sample2"
"435",0.759220675726527,"KRT7","top_20","svg","+avgexp (w/o cell type, w/o neighbourhood)","breast_sample2"
"436",0.71180870822425,"SCD","top_20","svg","+avgexp (w/o cell type, w/o neighbourhood)","breast_sample2"
"437",0.385697931792196,"PIGR","top_20","svg","+avgexp (w/o cell type, w/o neighbourhood)","breast_sample2"
"438",0.485221740447609,"KRT14","top_20","svg","+avgexp (w/o cell type, w/o neighbourhood)","breast_sample2"
"439",0.615698434572877,"ANKRD30A","top_20","svg","+avgexp (w/o cell type, w/o neighbourhood)","breast_sample2"
"440",0.461341688034131,"PTN","top_20","svg","+avgexp (w/o cell type, w/o neighbourhood)","breast_sample2"
"461",0.80201676360866,"ABCC11","top_50","svg","+avgexp (w/o cell type, w/o neighbourhood)","breast_sample2"
"462",0.629405886785362,"MYBPC1","top_50","svg","+avgexp (w/o cell type, w/o neighbourhood)","breast_sample2"
"463",0.779909734278618,"FOXA1","top_50","svg","+avgexp (w/o cell type, w/o neighbourhood)","breast_sample2"
"464",0.159645123134462,"OPRPN","top_50","svg","+avgexp (w/o cell type, w/o neighbourhood)","breast_sample2"
"465",0.818481583356966,"SERHL2","top_50","svg","+avgexp (w/o cell type, w/o neighbourhood)","breast_sample2"
"466",0.753010667110634,"FASN","top_50","svg","+avgexp (w/o cell type, w/o neighbourhood)","breast_sample2"
"467",0.570269457843642,"MUC6","top_50","svg","+avgexp (w/o cell type, w/o neighbourhood)","breast_sample2"
"468",0.771797880585621,"CDH1","top_50","svg","+avgexp (w/o cell type, w/o neighbourhood)","breast_sample2"
"469",0.493668137408467,"MYH11","top_50","svg","+avgexp (w/o cell type, w/o neighbourhood)","breast_sample2"
"470",0.739310386900936,"TACSTD2","top_50","svg","+avgexp (w/o cell type, w/o neighbourhood)","breast_sample2"
"471",0.664420050134875,"TFAP2A","top_50","svg","+avgexp (w/o cell type, w/o neighbourhood)","breast_sample2"
"472",0.743750456051576,"MLPH","top_50","svg","+avgexp (w/o cell type, w/o neighbourhood)","breast_sample2"
"473",0.779890129269877,"EPCAM","top_50","svg","+avgexp (w/o cell type, w/o neighbourhood)","breast_sample2"
"474",0.693866020407204,"LYPD3","top_50","svg","+avgexp (w/o cell type, w/o neighbourhood)","breast_sample2"
"475",0.759220675726527,"KRT7","top_50","svg","+avgexp (w/o cell type, w/o neighbourhood)","breast_sample2"
"476",0.71180870822425,"SCD","top_50","svg","+avgexp (w/o cell type, w/o neighbourhood)","breast_sample2"
"477",0.385697931792196,"PIGR","top_50","svg","+avgexp (w/o cell type, w/o neighbourhood)","breast_sample2"
"478",0.485221740447609,"KRT14","top_50","svg","+avgexp (w/o cell type, w/o neighbourhood)","breast_sample2"
"479",0.615698434572877,"ANKRD30A","top_50","svg","+avgexp (w/o cell type, w/o neighbourhood)","breast_sample2"
"480",0.461341688034131,"PTN","top_50","svg","+avgexp (w/o cell type, w/o neighbourhood)","breast_sample2"
"481",0.357847345766144,"S100A8","top_50","svg","+avgexp (w/o cell type, w/o neighbourhood)","breast_sample2"
"482",0.671972466013238,"DSP","top_50","svg","+avgexp (w/o cell type, w/o neighbourhood)","breast_sample2"
"483",0.496916376244236,"POSTN","top_50","svg","+avgexp (w/o cell type, w/o neighbourhood)","breast_sample2"
"484",0.505267141161458,"KRT5","top_50","svg","+avgexp (w/o cell type, w/o neighbourhood)","breast_sample2"
"485",0.656183644226382,"AR","top_50","svg","+avgexp (w/o cell type, w/o neighbourhood)","breast_sample2"
"486",0.390740690108139,"CEACAM6","top_50","svg","+avgexp (w/o cell type, w/o neighbourhood)","breast_sample2"
"487",0.475379392662435,"SERPINA3","top_50","svg","+avgexp (w/o cell type, w/o neighbourhood)","breast_sample2"
"488",0.448265974793043,"ESR1","top_50","svg","+avgexp (w/o cell type, w/o neighbourhood)","breast_sample2"
"489",0.473090780519011,"SFRP1","top_50","svg","+avgexp (w/o cell type, w/o neighbourhood)","breast_sample2"
"490",0.678251265546591,"JUP","top_50","svg","+avgexp (w/o cell type, w/o neighbourhood)","breast_sample2"
"491",0.739773472209119,"CD9","top_50","svg","+avgexp (w/o cell type, w/o neighbourhood)","breast_sample2"
"492",0.083350117969418,"MMP1","top_50","svg","+avgexp (w/o cell type, w/o neighbourhood)","breast_sample2"
"493",0.808345097272583,"ERBB2","top_50","svg","+avgexp (w/o cell type, w/o neighbourhood)","breast_sample2"
"494",0.438864861448848,"AKR1C1","top_50","svg","+avgexp (w/o cell type, w/o neighbourhood)","breast_sample2"
"495",0.535832015292146,"ALDH1A3","top_50","svg","+avgexp (w/o cell type, w/o neighbourhood)","breast_sample2"
"496",0.658623499344292,"TRAF4","top_50","svg","+avgexp (w/o cell type, w/o neighbourhood)","breast_sample2"
"497",0.421475607009727,"TOP2A","top_50","svg","+avgexp (w/o cell type, w/o neighbourhood)","breast_sample2"
"498",0.575895968258118,"AQP3","top_50","svg","+avgexp (w/o cell type, w/o neighbourhood)","breast_sample2"
"499",0.616746586969284,"DSC2","top_50","svg","+avgexp (w/o cell type, w/o neighbourhood)","breast_sample2"
"500",0.601857476138611,"SLC5A6","top_50","svg","+avgexp (w/o cell type, w/o neighbourhood)","breast_sample2"
"501",0.560824790965277,"SQLE","top_50","svg","+avgexp (w/o cell type, w/o neighbourhood)","breast_sample2"
"502",0.295564280355494,"KRT23","top_50","svg","+avgexp (w/o cell type, w/o neighbourhood)","breast_sample2"
"503",0.757689573238427,"TPD52","top_50","svg","+avgexp (w/o cell type, w/o neighbourhood)","breast_sample2"
"504",0.477937910864321,"SDC4","top_50","svg","+avgexp (w/o cell type, w/o neighbourhood)","breast_sample2"
"505",0.251905905762192,"SFRP4","top_50","svg","+avgexp (w/o cell type, w/o neighbourhood)","breast_sample2"
"506",0.598172030932602,"RUNX1","top_50","svg","+avgexp (w/o cell type, w/o neighbourhood)","breast_sample2"
"507",0.637046903452005,"MDM2","top_50","svg","+avgexp (w/o cell type, w/o neighbourhood)","breast_sample2"
"508",0.664348620591995,"ENAH","top_50","svg","+avgexp (w/o cell type, w/o neighbourhood)","breast_sample2"
"509",0.722407606584598,"KRT8","top_50","svg","+avgexp (w/o cell type, w/o neighbourhood)","breast_sample2"
"510",0.360282675247818,"LYZ","top_50","svg","+avgexp (w/o cell type, w/o neighbourhood)","breast_sample2"
"701",0.798038340423973,"ABCC11","top_20","svg","base model (w/o avgexp, w/o cell type, w/o neighbourhood)","breast_sample2"
"702",0.502154134240128,"MYBPC1","top_20","svg","base model (w/o avgexp, w/o cell type, w/o neighbourhood)","breast_sample2"
"703",0.689053075865056,"FOXA1","top_20","svg","base model (w/o avgexp, w/o cell type, w/o neighbourhood)","breast_sample2"
"704",0.0616898704058974,"OPRPN","top_20","svg","base model (w/o avgexp, w/o cell type, w/o neighbourhood)","breast_sample2"
"705",0.814754640794778,"SERHL2","top_20","svg","base model (w/o avgexp, w/o cell type, w/o neighbourhood)","breast_sample2"
