"","corr","gene","n","type","model","sample"
"269",-0.00545874554808722,"TCEAL7","bottom_50","svg","predicted80","breast_sample2"
"270",0.111666354817868,"FAM49A","bottom_50","svg","predicted80","breast_sample2"
"271",0.116770994147794,"KLRC1","bottom_50","svg","predicted80","breast_sample2"
"272",0.0538879832990162,"LY86","bottom_50","svg","predicted80","breast_sample2"
"273",0.00479333055061147,"CD80","bottom_50","svg","predicted80","breast_sample2"
"274",0.132227458810867,"PDCD1LG2","bottom_50","svg","predicted80","breast_sample2"
"275",0.131253122964815,"KLRD1","bottom_50","svg","predicted80","breast_sample2"
"276",0.00896350627153886,"NCAM1","bottom_50","svg","predicted80","breast_sample2"
"277",-0.00169956928465357,"SSTR2","bottom_50","svg","predicted80","breast_sample2"
"278",0.000343079101771136,"PDCD1","bottom_50","svg","predicted80","breast_sample2"
"279",NA,"MMP12","bottom_50","svg","predicted80","breast_sample2"
"280",-0.0022499817305547,"CXCL5","bottom_50","svg","predicted80","breast_sample2"
