"","x_cord","y_cord","gene"
"Cell_37219",4871.603,1740.0468,0
"Cell_37220",4910.3955,1742.6976,1.49408643724033
"Cell_37272",4880.4263,1746.9854,0
"Cell_37273",4891.331,1747.0144,0
"Cell_37293",4901.485,1754.1119,0
"Cell_37381",4584.3057,1749.3951,0
"Cell_37435",4578.276,1753.6138,1.63869643400052
"Cell_37436",4697.97,1749.7848,0
"Cell_37535",4874,1759,0
"Cell_37649",4623.4756,1761.5197,2.76240322150559
"Cell_37710",4911.675,1769.8073,0
"Cell_37798",4888.7837,1771.9459,0
"Cell_37877",4704.6157,1771.0895,0
"Cell_37858",5090.682,1775.2822,1.84865940426515
"Cell_37896",4896.063,1775.5525,0
"Cell_38191",4984.715,1790.0555,1.24471532683308
"Cell_38207",4807.6514,1794.3269,0.912949067550278
"Cell_38331",4545.881,1802.1879,0
"Cell_38460",4623.7134,1807.3567,0
"Cell_38479",4910.187,1811.5233,2.03433339821107
"Cell_38513",4975.5146,1810.6377,0
"Cell_38551",4538.741,1815.1798,1.03693560603773
"Cell_38751",4911.654,1821.6781,0
"Cell_38908",4943.231,1833.2307,0
"Cell_39157",4943.8813,1847.8812,0
"Cell_39237",4688.352,1851.0165,1.80660397850632
"Cell_39478",4890.253,1864.6836,0
"Cell_39497",4905.933,1865.4445,0
"Cell_39523",4933.44,1866.1466,0
"Cell_39522",4459.4917,1863.2034,0
"Cell_39598",4903.059,1874.2463,0
"Cell_39614",4939.2153,1876.4215,1.00276325296378
"Cell_39615",4943.5596,1876.6697,0
"Cell_39662",4867.695,1873.8644,0
"Cell_39725",4871.4927,1881.8623,0
"Cell_39764",5088.481,1876.1962,0
"Cell_39799",4907.949,1880.7627,2.11466849278668
"Cell_39874",4922.894,1885.976,0
"Cell_39889",4487.8887,1885.9028,0
"Cell_39873",4859.5547,1880.3955,0
"Cell_39917",4850.0806,1888.6936,0
"Cell_39901",4878.2188,1886.9219,0
"Cell_39938",4769.013,1885.4253,0
"Cell_40028",4923.7646,1894.2157,0
"Cell_40050",4470.3633,1898.9225,1.8673712134881
"Cell_40122",5066.3794,1896.0375,0.932385218540554
"Cell_40096",4875.146,1897.6459,0
"Cell_40121",4912.736,1899.0377,0
"Cell_40120",4856.625,1899.7156,0
"Cell_40164",4859,1900.6471,0
"Cell_40143",4891.629,1902.5161,0
"Cell_40165",4901.9106,1900.8036,0
"Cell_40192",4784.123,1898.8502,1.62933873651233
"Cell_40246",4877.872,1907.2906,0
"Cell_40268",4869.3423,1904.9736,0
"Cell_40468",4687.9106,1912.5331,0
"Cell_40493",4856.4204,1917.3768,0
"Cell_40494",4874.47,1917.54,0
"Cell_40560",4643.744,1915.6628,0
"Cell_40605",4650.78,1919.4244,0
"Cell_40585",4836.8584,1925.0922,0
"Cell_40626",5076.592,1922.9183,0
"Cell_40625",4907.4346,1926.4016,0
"Cell_40646",4865.125,1923.6528,0
"Cell_40647",4882.931,1924.3628,0
"Cell_40781",4867.329,1935.829,0
"Cell_40859",4860.1274,1936.4902,0
"Cell_40921",4613.474,1930.5457,1.14268173621148
"Cell_40944",4530.2397,1935.7794,2.85825290035827
"Cell_40922",4827.179,1944.4552,0
"Cell_41063",4849.5127,1944.95,0
"Cell_41119",5077.754,1948.8231,0
"Cell_41203",4870.394,1951.1212,0
"Cell_41222",4850.706,1950.9215,0
"Cell_41235",4967.9565,1949.9973,3.17158383431092
"Cell_41393",4814.725,1959.425,0
"Cell_41394",4851.7334,1963.175,0
"Cell_41419",4839.0366,1962,2.35670579150851
"Cell_41459",4809.8037,1964.9286,0
"Cell_41488",4504.5713,1965.3198,0
"Cell_41527",4841.1333,1965.9667,0
"Cell_41489",4809.437,1970.9677,0
"Cell_41562",4849.9834,1971.2623,2.22156636192732
"Cell_41586",5020.4023,1968.5032,0
"Cell_41648",5022.6577,1975.9474,0
"Cell_41664",4597.293,1976.9302,1.12560746055337
"Cell_41683",4858.797,1978.0289,0
"Cell_41708",4791.95,1983.17,0
"Cell_41743",5018.019,1980.9246,0
"Cell_41742",4783.738,1981.295,0
"Cell_41798",4817,1984.2727,0
"Cell_41797",4803.363,1984.9451,0
"Cell_41898",4476.5283,1989.2078,1.18316878201824
"Cell_41861",4823.2056,1988.4247,0
"Cell_42023",4781.176,1989.8784,0
"Cell_42007",4814.2905,1995.4032,0
"Cell_42098",4793.405,2009.615,0
"Cell_42246",4786.6313,2012.0164,0
"Cell_42280",4784.66,2011.14,0
"Cell_42247",4867.5176,2007.7106,0
"Cell_42279",4775.031,2011.626,0
"Cell_42221",4799.507,2008.6301,0
"Cell_42203",4489.3115,2007.1884,0.799254025957457
"Cell_42362",4494.825,2014.0317,0
"Cell_42455",4765.8667,2023.1619,0
"Cell_42470",4775.0737,2021.3088,0
"Cell_42567",4788.058,2026.4563,0
"Cell_42611",4753.849,2027.9727,0
"Cell_42644",4774.3193,2030.4202,0
"Cell_42645",4816.0327,2029.9918,0
"Cell_42666",4835.351,2027.9695,0
"Cell_42695",4787.5913,2033.5775,0
"Cell_42774",4483.7183,2032.1768,1.83036723502553
"Cell_42853",4777.1875,2041.6562,2.95685570976677
"Cell_42906",4551.1357,2045.8428,0
"Cell_42967",4558.6626,2059.7637,0
"Cell_43379",4654.535,2070.2292,0.809723748485243
"Cell_43490",4693.417,2077.5752,0
"Cell_43585",4504.8804,2087.3232,0
"Cell_43782",4615.5767,2096.1682,1.4676868785601
"Cell_43781",4560.1733,2101.7166,0
"Cell_43836",4728.814,2096.8994,0
"Cell_44115",4696.757,2113.3186,0
"Cell_44131",4680.6685,2117.3625,0.935231932540667
"Cell_44183",4759.397,2121,1.20215236351547
"Cell_44199",5069.296,2121.836,1.34945986803893
"Cell_44242",4803.39,2122.3494,0.992963452400211
"Cell_44521",4884.2676,2137.863,2.47411506986061
"Cell_44557",4799.329,2143.5571,1.3746452808056
"Cell_44675",4975.889,2147.173,1.66749748045898
"Cell_45036",4617.68,2168.2678,1.62239750061079
"Cell_45292",4759.393,2179.359,1.78732552299795
"Cell_45552",4490.522,2193.6353,0.762814702279247
"Cell_45647",4869.11,2201.7007,0.587908098982482
"Cell_45708",4710.982,2200.1882,0
"Cell_45729",4694.363,2198.827,1.45667985326431
"Cell_45774",4472.1807,2205.02,0.807607349180114
"Cell_45797",4935.5654,2210.0657,0
"Cell_45848",4751.6143,2206.5542,0
"Cell_45961",4614.2354,2214.542,0
"Cell_46002",4772.1616,2218.6177,0
"Cell_46062",4975.898,2223.1145,0
"Cell_46374",4788.937,2249.0928,1.85484926367148
"Cell_46475",4895.1226,2246.1433,0
"Cell_46780",4492.192,2260.6145,1.50964144287131
"Cell_46987",4778.3364,2272.605,0.866607146436471
"Cell_47209",5070.7075,2285.4111,0.604970081440679
"Cell_47309",4728.415,2289.3208,0.992963452400211
"Cell_47554",4586.1113,2305.3413,1.67734912899976
"Cell_47555",4736.5166,2298.6174,0
"Cell_47868",4605.246,2319.1155,0
"Cell_47869",4727.907,2317.972,0
"Cell_47993",4727.885,2336.5,0
"Cell_48279",4535.7324,2345.296,1.2143478451676
"Cell_48291",4825.114,2338.8113,1.09698094551053
"Cell_48579",4815.441,2356.811,0
"Cell_48722",4997.904,2362.127,0
"Cell_48721",4847.921,2363.0723,0
"Cell_48809",4955.1206,2368.2703,1.35566300475095
"Cell_48975",4619.232,2375.5623,0
"Cell_49038",4699.563,2385.947,0
"Cell_49063",4787.0337,2386.2712,0
"Cell_49020",4668.0415,2383.8542,1.83036723502553
"Cell_49087",4862.1094,2387.217,1.09698094551053
"Cell_49086",4464.677,2396.4568,0.949739791391458
"Cell_49216",4994.7056,2398.5642,0
"Cell_49217",5043.9126,2395.0198,1.09698094551053
"Cell_49240",4988.111,2389.7395,0
"Cell_49261",4658.6587,2392.7175,2.90031120215831
"Cell_49306",4575.571,2394.716,0
"Cell_49473",4652.094,2403.8499,0
"Cell_49554",4553.4224,2410.315,1.38762091978184
"Cell_49716",4655.0073,2412.388,0
"Cell_49717",5102.891,2415.6636,0
"Cell_49757",4503.2905,2413.5996,0.889155725769956
"Cell_49741",4848.8394,2416.9685,0
"Cell_49775",4479.8926,2417.279,0
"Cell_49793",4948.6772,2418.5056,0
"Cell_49715",4643.5435,2419.203,1.12142227875096
"Cell_49841",4636.262,2421.6904,0
"Cell_49870",4659.59,2423.9045,1.18316878201824
"Cell_50017",4940.5845,2435.227,0
"Cell_50033",4662.275,2435.6375,0
"Cell_50225",5096.2207,2442.6912,1.81839795926117
"Cell_50240",4714.489,2443.1904,1.3433172621203
"Cell_50356",4850.5474,2448.8796,1.01614707898952
"Cell_50380",4693.0845,2451,1.71287388123793
"Cell_50398",4808.7935,2445.5945,0.986540061016749
"Cell_50397",4567.753,2450.6443,0.748992131523098
"Cell_50419",4662.071,2453.177,0
"Cell_50446",4528.998,2456.5532,0
"Cell_50465",5086.926,2455.574,0
"Cell_50420",5098.0728,2456.1042,0
"Cell_50515",4744.887,2456.9355,2.30033149995816
"Cell_50580",4667.4287,2461.6707,2.55332788573235
"Cell_50651",5082.1353,2463.2432,0
"Cell_50700",4679.4697,2468.601,3.45437167851215
"Cell_50717",4859.859,2465.2825,1.13836230333922
"Cell_50701",5039.9893,2466.4731,0
"Cell_50768",4611.1978,2466.093,0
"Cell_50818",4647.5083,2476.925,2.43210274398879
"Cell_50792",4895.787,2470.911,0
"Cell_50817",4627.754,2468.7231,0
"Cell_50864",5037,2472.092,0
"Cell_50922",4486.462,2470.313,0
"Cell_50934",5095.817,2477.6196,0
"Cell_50962",5085.9375,2479.4688,0
"Cell_50961",4606.6943,2477.3057,0
"Cell_50985",5031.331,2475.805,1.69068764131025
"Cell_51000",4692.1787,2479.9644,2.9975510909928
"Cell_51146",4500.139,2480.0886,0
"Cell_51165",5048.6147,2489.8696,0
"Cell_51184",4567.2896,2486.342,0
"Cell_51204",4642.125,2490.975,3.27895469965735
"Cell_51205",4837.9385,2491.0308,0
"Cell_51298",5032.1064,2492.4333,0
"Cell_51289",4678.4707,2499.767,3.64326600585116
"Cell_51424",4655.7163,2503.082,2.66946777947641
"Cell_51423",4646.182,2502.0396,2.93226816564473
"Cell_51462",5031.5933,2505.3306,0
"Cell_51408",4572.5337,2500.9124,3.9622271266361
"Cell_51505",5051.8804,2506.0127,0
"Cell_51504",4599.3716,2506.7905,2.55712262148489
"Cell_51483",4851.2676,2504.4985,0.610882944032634
"Cell_51520",4552.1196,2505.2239,1.70769656995698
"Cell_51558",4589.7603,2507.9583,3.55430885631224
"Cell_51574",4568.0947,2510.4802,3.56215566687968
"Cell_51619",4662.2944,2512.299,3.16264942236677
"Cell_51601",4681.7964,2514.365,3.03493106594253
"Cell_51640",4552.3823,2513,2.724247790137
"Cell_51658",4643.8696,2518.8284,2.85450827642468
"Cell_51699",4520.144,2518.1802,2.42429775822308
"Cell_51729",4855.7046,2515.193,0
"Cell_51700",4537.911,2514.1777,2.48026363152708
"Cell_51698",4516.375,2514.8125,1.31933371472204
"Cell_51853",4698.0454,2521.0417,2.62202968683256
"Cell_51756",5042.977,2518.1326,0
"Cell_51755",4629.0757,2521.9307,1.88329663364696
"Cell_51766",4594.2236,2517.2446,3.53683652336661
"Cell_51785",4541.9385,2522.918,2.8424973077668
"Cell_51829",4656.9873,2522.1987,3.02226757139022
"Cell_51807",4582.9185,2521.2446,3.20450187950526
"Cell_51784",4526.1396,2522.2944,1.83641896456793
"Cell_51905",4566.9565,2524.989,3.04395047136159
"Cell_51904",4554.3965,2526.2927,2.37660385117644
"Cell_51926",4607,2526.795,0
"Cell_51979",4684.846,2532.447,1.59011293937368
"Cell_51978",4597.425,2532.0327,3.28109206363903
"Cell_51960",4827.841,2531.682,0
"Cell_52001",4575.232,2531.2173,2.93010873657655
"Cell_52024",4657.6704,2529.2158,2.62117123187307
"Cell_52002",4708.158,2531.9978,2.15644611347987
"Cell_52023",4527.5166,2534.1555,2.01159297640718
"Cell_52036",4545.957,2534.484,2.16064708438103
"Cell_52059",4667.2617,2531.446,2.32108701183734
"Cell_52039",4836.2915,2528.6667,0.674254182972565
"Cell_52037",4567.353,2534.4236,3.84712022098537
"Cell_52060",5075.2827,2533.739,0
"Cell_52081",5083.528,2536.192,0
"Cell_52080",4632.8784,2537.3037,2.30621591496108
"Cell_52079",4554.5586,2537.3784,2.22156636192732
"Cell_52040",5033.505,2531.11,0
"Cell_52157",4624.903,2544.3135,0
"Cell_52158",4649.5947,2535.5344,3.12328122244626
"Cell_52159",4660.021,2538.8542,3.60064146954476
"Cell_52180",4667.3545,2541.6636,2.62590152955848
"Cell_52207",4583.7725,2540.4146,3.43127326642697
"Cell_52206",4469.7476,2540.92,0.683129659013275
"Cell_52225",4607.186,2543.2942,2.55049104509421
"Cell_52255",4567.8677,2546.1929,2.99177268964011
"Cell_52418",4646.3857,2552.0862,1.66261960707663
"Cell_52256",4596.412,2549.412,0.727909984317959
"Cell_52329",4576.125,2548.5625,3.21658502223686
"Cell_52309",4586.2983,2552.1707,3.02153567944868
"Cell_52327",4529.594,2545.384,3.02153567944868
"Cell_52328",4554.731,2545.9785,1.91498117981753
"Cell_52400",4660.0713,2549.847,1.76479263971432
"Cell_52379",4692.202,2550.1309,0
"Cell_36477",5157.0537,1700.7451,1.47887596208548
"Cell_36539",5719.798,1707.7405,0.807607349180114
"Cell_36607",5491.01,1706.3715,0
"Cell_36728",5219.547,1717.0985,3.01642571253984
"Cell_36774",5578.6606,1717.9764,0.991349469814955
"Cell_36902",5281.5933,1727.1812,0
"Cell_37437",5697.1567,1755.4199,2.16402180015841
"Cell_37578",5537.2993,1762.9103,0
"Cell_37650",5137.5786,1764.3231,1.12142227875096
"Cell_37946",5229.008,1781.053,0
"Cell_37968",5432.2197,1776.1152,0
"Cell_37990",5589.9736,1783.6565,1.48643890647897
"Cell_37989",5468.9204,1778.8866,0
"Cell_38044",5395.8545,1788.8242,0
"Cell_38061",5212.894,1789.625,0
"Cell_38092",5729.2,1787.9656,2.15770437990941
"Cell_38154",5219.3027,1795.0071,2.01910745499664
"Cell_38221",5470.659,1792.4349,0
"Cell_38408",5138.2266,1805.3745,1.62933873651233
"Cell_38776",5604.4253,1831.1355,0.970852764885952
"Cell_38752",5431.0103,1831.916,0
"Cell_38777",5733.4507,1827.4324,0
"Cell_38847",5643.5454,1828.7455,0
"Cell_38846",5629.1978,1833.0116,0
"Cell_38848",5724.099,1832.3077,0
"Cell_38888",5714.3696,1833.2391,0
"Cell_38938",5647.1387,1834.723,0
"Cell_38921",5555.077,1833.5012,1.01276638008917
"Cell_38957",5621.0396,1836.3158,0
"Cell_38970",5456.1387,1840.3285,1.91275697599363
"Cell_39006",5637.8413,1841.4445,0
"Cell_39027",5265.981,1839.7217,0
"Cell_39046",5720.9614,1841.3462,0
"Cell_39096",5510.1836,1842.1836,2.22630071516279
"Cell_39097",5733.8735,1845.8354,0
"Cell_39135",5643.468,1850.3273,0
"Cell_39158",5634.143,1848.127,0
"Cell_39134",5452.8896,1847.3529,2.27002040675713
"Cell_39363",5736.3076,1858.3462,0
"Cell_39408",5625.365,1860.5962,0
"Cell_39498",5631.2583,1871.3042,0
"Cell_39524",5733.926,1866.2778,2.32108701183734
"Cell_39577",5710.4644,1869.6608,0
"Cell_39616",5716.9526,1873.0566,0
"Cell_39783",5617.6094,1886.1328,0
"Cell_39747",5735.0444,1880.099,0
"Cell_39855",5645.4614,1884.716,1.04406367721054
"Cell_39875",5271.9805,1883.0171,1.90611962154421
"Cell_39856",5675.3394,1886.7233,3.33135490331641
"Cell_39800",5478.6597,1877.5243,0
"Cell_39918",5322.993,1886,1.03693560603773
"Cell_39974",5668.4893,1889.4255,0
"Cell_39975",5724.936,1890.9149,0
"Cell_40029",5633.519,1897.4275,0
"Cell_40065",5120.7407,1895.1566,2.180911884755
"Cell_40123",5706.049,1900.5491,0
"Cell_40145",5686.056,1900.2394,0
"Cell_40144",5646.9824,1899.1228,2.38617276067345
"Cell_40166",5655.55,1900.0834,0
"Cell_40098",5673.059,1900.9407,0
"Cell_40290",5524.1313,1908.2986,1.11314914234488
"Cell_40319",5690.364,1907.8727,0
"Cell_40349",5664.531,1910.2653,0
"Cell_40373",5631.054,1909.5,0
"Cell_40495",5686.6597,1919.0745,0
"Cell_40539",5629.4707,1921.5177,0
"Cell_40540",5658.8604,1919.2094,0
"Cell_40606",5302.624,1920.8889,0
"Cell_40607",5667.031,1923.4615,0
"Cell_40648",5653.863,1926.3562,0
"Cell_40693",5676.262,1927.4426,0
"Cell_40715",5336.2446,1927.711,0
"Cell_40782",5585.648,1928.2682,3.08653514827861
"Cell_40901",5599.66,1938.9583,0.643625276991692
"Cell_40924",5645.0244,1935.878,1.62933873651233
"Cell_40923",5638.822,1939.7507,1.17852132494396
"Cell_41000",5659.802,1942.229,0
"Cell_41120",5353.846,1947.2693,0
"Cell_41204",5388.0327,1949.6705,0.593485960572593
"Cell_41205",5658.1885,1949.942,0
"Cell_41236",5595.849,1953.0283,0
"Cell_41237",5667.6855,1952.9354,0
"Cell_41406",5370.7285,1961.8,1.97496840878058
"Cell_41460",5341.893,1965.3928,0
"Cell_41478",5577.752,1969.4872,0
"Cell_41507",5650.633,1967.8368,0
"Cell_41506",5487.3203,1971.021,0.923951611533184
"Cell_41709",5573.644,1976.6515,1.34945986803893
"Cell_41665",5646.469,1976.2858,0
"Cell_41761",5262.1846,1981.5763,1.29624724001587
"Cell_41781",5573.579,1983.9342,0
"Cell_41800",5183.6562,1981.1423,1.55290516502842
"Cell_41899",5565.347,1986.6632,0
"Cell_41957",5559.9517,1993.5437,0
"Cell_41958",5622.769,1992.4615,0
"Cell_42078",5567.987,1999.3247,0
"Cell_42113",5539.1235,1999.764,0
"Cell_42127",5555.821,2001.5522,1.48643890647897
"Cell_42128",5609.75,2001.2916,0
"Cell_42166",5582.857,2004.4429,0
"Cell_42222",5450.185,2003.3424,0
"Cell_42262",5573.7715,2008.1143,0
"Cell_42281",5550.8,2011.6609,0
"Cell_42291",5174.8516,2009.0884,1.56132132010785
"Cell_42330",5568.101,2011.8539,0
"Cell_42348",5580.6665,2013.7833,0
"Cell_42331",5640.4067,2014.18,0
"Cell_42388",5594.6963,2015.6428,0
"Cell_42420",5335.742,2015.184,2.1259465275782
"Cell_42421",5534.418,2016.8182,0
"Cell_42440",5566.2476,2019.6052,0
"Cell_42471",5576.4,2020.06,0
"Cell_42551",5559.463,2023.6852,0
"Cell_42552",5714.488,2025.0266,1.60645202689912
"Cell_42647",5570.349,2031.6415,0
"Cell_42713",5547.3096,2032.5635,0
"Cell_42735",5579.125,2030.3296,0
"Cell_42715",5610.2773,2033.5421,0
"Cell_42714",5601.2886,2033.9423,0
"Cell_42753",5500.453,2035.4534,0
"Cell_42790",5512.669,2040.4677,0
"Cell_42791",5595.2554,2041.1793,0.736545113934526
"Cell_42834",5537.5264,2043.3789,0
"Cell_42869",5389.7524,2042.0726,2.0897980447572
"Cell_42807",5587.483,2040.2587,0
"Cell_42907",5559.6035,2040.919,2.04982850634318
"Cell_42929",5517.544,2047.3684,1.90611962154421
"Cell_42928",5496.9434,2044.7898,0
"Cell_42998",5573.6865,2051.9639,0
"Cell_42997",5554.644,2049.7114,0
"Cell_42999",5664.171,2048.393,0
"Cell_42996",5506.5073,2050.3623,0
"Cell_43009",5275.69,2053.9585,1.02297947617479
"Cell_43010",5714.8354,2049.2913,0
"Cell_43085",5534.414,2053.7666,0.740058063286906
"Cell_43084",5500.674,2054.7578,0
"Cell_43117",5518.1006,2059.5828,0
"Cell_43234",5491.7817,2063.491,0
"Cell_43310",5662.6763,2069.5916,0
"Cell_43309",5544.1665,2071.2302,0
"Cell_43323",5527.875,2068.774,0
"Cell_43235",5699.6743,2065.0476,0
"Cell_43322",5461.569,2069.8965,0
"Cell_43392",5493.1206,2075.9778,0
"Cell_43406",5454.449,2075.3264,0
"Cell_43422",5508.0337,2074.0945,0
"Cell_43456",5533.337,2078.6853,0
"Cell_43491",5542.689,2079.3555,0
"Cell_43572",5568.6074,2089.2356,0
"Cell_43571",5477.9297,2088.228,0
"Cell_43586",5497.637,2089.7864,0
"Cell_43616",5437.252,2090.6218,2.19365495032309
"Cell_43723",5532.7866,2093.899,0
"Cell_43758",5477.5376,2100.5608,0
"Cell_43757",5452.9717,2095.183,0
"Cell_43837",5458.0986,2104.8271,0
"Cell_43857",5502.1846,2102.7065,0
"Cell_43902",5427.0874,2106.0376,0
"Cell_43988",5274.2686,2106.7207,1.10500304146804
"Cell_43970",5435.933,2107.8445,2.18453484284584
"Cell_43971",5443.8237,2111.547,0.989740929337445
"Cell_44011",5500.021,2111.0625,0
"Cell_44037",5473.6943,2110.9937,0
"Cell_44132",5658.2593,2115.3179,0.785054141147653
"Cell_44149",5439.252,2122.0073,0.986540061016749
"Cell_44217",5459.0225,2118.7837,0
"Cell_44262",5454.796,2124.3062,0
"Cell_44314",5186.337,2125.6033,1.36825472137434
"Cell_44332",5445.077,2128.0308,0
"Cell_44357",5195.876,2127.3452,0
"Cell_44358",5419.47,2131.008,0.717816797241397
"Cell_44441",5625.618,2132.1636,1.80660397850632
"Cell_44598",5416.194,2142.497,0
"Cell_44522",5436.1685,2139.0408,0
"Cell_44741",5435.0713,2152,0
"Cell_44756",5403.1724,2150.4941,0
"Cell_44810",5363.23,2152.32,0
"Cell_44861",5399.5454,2162.3728,0
"Cell_44880",5607.4395,2164.3965,0
"Cell_44901",5375.274,2162.0527,0
"Cell_44946",5363.25,2166.073,0
"Cell_44969",5564.6235,2160.7485,1.24906102201225
"Cell_44968",5406.5,2163.6296,0
"Cell_44967",5383.846,2163.6924,0
"Cell_45037",5389.5625,2167.4792,0
"Cell_45004",5354.4893,2167.6716,0
"Cell_45118",5405.488,2169.8293,0
"Cell_45055",5373.5,2168.15,0
"Cell_45056",5550.65,2171.43,1.10500304146804
"Cell_45139",5379.84,2172.22,0
"Cell_45141",5705.0747,2168.9648,0.859350365921865
"Cell_45140",5411.3794,2172.0862,0
"Cell_45138",5369.857,2172.4285,0
"Cell_45119",5605.8013,2175.4854,0
"Cell_45176",5391.4756,2174.5083,0
"Cell_45232",5364.169,2177.3767,0
"Cell_45254",5505.642,2175.1226,0
"Cell_45233",5524.75,2177.538,0
"Cell_45275",5407.3486,2178.6511,0
"Cell_45293",5357.4287,2179.8857,0
"Cell_45253",5400.1567,2179.1177,0
"Cell_45276",5596.156,2185.2646,0
"Cell_45255",5539.6953,2183.661,0
"Cell_45312",5662.599,2181.4463,0.801325699196804
"Cell_45356",5346.4478,2183.5671,0
"Cell_45376",5611.875,2185.35,0
"Cell_45391",5237.862,2187.5835,1.90832622277939
"Cell_45511",5337.0107,2190.4053,0
"Cell_45491",5360.3335,2188.8333,0
"Cell_45532",5584.6177,2200.0051,0
"Cell_45572",5602.7197,2199.061,0
"Cell_45492",5616.206,2199.3352,0
"Cell_45614",5404.987,2200.104,0
"Cell_45649",5734.6353,2201.9688,0
"Cell_45648",5727.356,2195.4316,0
"Cell_45753",5575.16,2205.936,0
"Cell_45819",5717.184,2207.1843,0
"Cell_45850",5388.022,2213.5166,1.57557278991199
"Cell_45849",5375.9907,2208.8203,0.970852764885952
"Cell_45879",5592.463,2215.7346,0
"Cell_45897",5715.4946,2213.0906,0.771361752738633
"Cell_45880",5613.1235,2212.8428,0
"Cell_45912",5545.688,2220.3308,0.743605425563599
"Cell_45926",5180.105,2213.434,0.881506278546211
"Cell_46102",5593.0674,2224.753,0
"Cell_46142",5377.758,2223.4243,0
"Cell_46217",5549.817,2232.5732,0
"Cell_46254",5590.271,2230.7795,0
"Cell_46409",5145.819,2239.6653,0
"Cell_46533",5550.5977,2246.428,0
"Cell_46531",5490.9663,2241.8018,0
"Cell_46568",5436.753,2247.5925,0
"Cell_46599",5428.6587,2249.4883,0
"Cell_46607",5387.237,2248.75,0
"Cell_46600",5452.1206,2253.3796,0
"Cell_46635",5461.526,2251.3845,0
"Cell_46744",5436.3804,2260.2112,0
"Cell_46796",5460.653,2263.139,0
"Cell_46849",5468.651,2265.127,0
"Cell_46906",5396.8975,2268.4358,0
"Cell_46935",5293.276,2271.3975,0
"Cell_46936",5565.983,2269.6897,0
"Cell_46965",5457.8594,2271.2534,0
"Cell_47007",5467.5,2275.011,1.26857152716046
"Cell_47024",5449.4424,2273.783,0.869054206857621
"Cell_47044",5269.708,2274.938,0
"Cell_47099",5540.5337,2280.7795,0
"Cell_47082",5532.2544,2283.3152,0
"Cell_47098",5370.199,2277.8047,1.72861815838679
"Cell_47127",5417.6333,2283.7866,0
"Cell_47141",5399.2944,2281.7478,0.972398163773151
"Cell_47210",5428.865,2287.3877,0
"Cell_47263",5469.252,2290.2974,0
"Cell_47295",5535.28,2288.4,0
"Cell_47310",5549.5693,2285.838,0
"Cell_47357",5243.4185,2291.3264,2.13163873296182
"Cell_47377",5501.037,2293.7593,2.6402227498088
"Cell_47419",5529.122,2295.9756,2.06560089848364
"Cell_47466",5243.1406,2297.7761,1.36192762961281
"Cell_47478",5547.993,2300.4626,0
"Cell_47480",5670.8657,2301.8628,0
"Cell_47508",5696.7075,2301,0
"Cell_47507",5569.9272,2303.4033,0
"Cell_47667",5107.618,2311.352,0
"Cell_47709",5318.124,2311.2263,1.17391221894262
"Cell_47693",5719.656,2312.869,0
"Cell_47731",5309.023,2316.3794,0
"Cell_47732",5583.4185,2320.7024,0
"Cell_47819",5299.0747,2321.028,0
"Cell_47839",5684.492,2321.3538,0
"Cell_47881",5280.478,2327.6047,0
"Cell_47904",5270.7964,2324.0168,0
"Cell_47937",5407.654,2332.1929,0.918416283032932
"Cell_48010",5147.163,2330,1.34945986803893
"Cell_48011",5513.781,2332.25,0
"Cell_47994",5652.861,2330.6,0.761876977713921
"Cell_48054",5266.5386,2332.3845,0
"Cell_48055",5395.0586,2336.827,1.80660397850632
"Cell_48152",5264.9614,2340.254,0
"Cell_48222",5200.3057,2344.3967,0
"Cell_48339",5249.2134,2348.1123,0
"Cell_48358",5262.104,2348.2468,0
"Cell_48562",5178.6636,2360.1416,1.14268173621148
"Cell_48563",5201.472,2358.6667,0
"Cell_48581",5135.979,2357.621,0
"Cell_48605",5590.075,2358.9463,0
"Cell_48604",5189.305,2357.9646,1.54596717504292
"Cell_48660",5157.976,2362.2651,0
"Cell_48582",5169.226,2358.8435,0.970852764885952
"Cell_48623",5488.434,2356.7883,0
"Cell_48760",5335.949,2369.5056,2.32108701183734
"Cell_48773",5141.418,2367.8508,0
"Cell_48825",5150.8545,2373.2183,0
"Cell_48849",5202.4,2372.5,0
"Cell_48850",5703.2466,2370.1482,0
"Cell_48868",5186.6226,2373.849,0
"Cell_48923",5178.8096,2375.8809,0
"Cell_48957",5222.888,2382.672,1.3252433639025
"Cell_48976",5151.1,2378.6,0
"Cell_48988",5140.5,2380.5,0
"Cell_48999",5186.0205,2381.0205,0
"Cell_49040",5276.1924,2381.8076,2.24064924142096
"Cell_49021",5606.697,2379.6624,0
"Cell_49064",5521.6665,2383.8157,0
"Cell_49088",5196.633,2386.0918,0
"Cell_49110",5183.2188,2386.2188,0
"Cell_49135",5169.149,2387.2766,0
"Cell_49136",5208.75,2388.3948,1.49408643724033
"Cell_49134",5163.3335,2386.3667,0
"Cell_49137",5222.4585,2388.3125,0
"Cell_49159",5194.829,2388.7805,0
"Cell_49181",5153.307,2391.4648,1.06607538638715
"Cell_49182",5269.436,2386.205,1.77223243207648
"Cell_49218",5185.377,2390.5361,0
"Cell_49241",5122.074,2391.7397,0
"Cell_49262",5509.257,2394.332,0
"Cell_49330",5200.974,2395.6667,0
"Cell_49309",5635.933,2390.7178,0.881506278546211
"Cell_49307",5214.385,2398.098,0
"Cell_49329",5189.4155,2397.3691,0
"Cell_49361",5143.294,2398.1372,0
"Cell_49343",5292.2,2400.9238,1.71808631995715
