"","x_cord","y_cord","group_broad_type"
"cell133930",4333.463,3696.7832,"Malignant"
"cell133931",4315.2007,3694.789,"Myoepi"
"cell133932",4436.9355,3690.9678,"Macrophage"
"cell133933",4000.4468,3689.9363,"Plasma"
"cell133934",3899.9143,3691.2856,"Stromal"
"cell133936",3828.7144,3691.5,"T"
"cell133938",4356.391,3697.2776,"Malignant"
"cell133939",4200.817,3690.9333,"T"
"cell133942",3920.4324,3694.7837,"Myoepi"
"cell133945",4461.6733,3696.3264,"Malignant"
"cell133946",4006.0212,3693.6597,"T"
"cell133947",4298.5405,3696.5837,"Myoepi"
"cell133948",4252.25,3695.5715,"Stromal"
"cell133952",4406.4478,3698.816,"Stromal"
"cell133955",4233.879,3694.5645,"Stromal"
"cell133956",4244.176,3700.2026,"Stromal"
"cell133959",4289.9463,3703.2385,"Myoepi"
"cell133961",3922.4578,3709.9004,"Stromal"
"cell133962",3912.9143,3705.3772,"Myoepi"
"cell133964",4462.1934,3705.0967,"Stromal"
"cell133966",4125.5625,3700.375,"Stromal"
"cell133968",4368.6665,3700.0715,"Stromal"
"cell133969",3891.037,3700.2778,"T"
"cell133972",4252.0527,3704.5264,"Stromal"
"cell133973",3864.048,3700.7307,"Macrophage"
"cell133974",3904.957,3707.0571,"Myoepi"
"cell133975",4355.0815,3707.2275,"Malignant"
"cell133976",3831.5483,3702.758,"T"
"cell133978",4104.931,3706.4312,"Stromal"
"cell133980",4137.672,3705.4626,"Plasma"
"cell133982",4262.9375,3705.5833,"Stromal"
"cell133983",3886.3096,3705.5715,"T"
"cell133986",4368.959,3708.1633,"Myoepi"
"cell133990",4421.114,3712.5972,"Stromal"
"cell133991",3896.0137,3710.8904,"Stromal"
"cell133994",4279.125,3708.175,"Myoepi"
"cell133998",4090.1013,3711.7722,"T"
"cell134003",4019.415,3712.2075,"Macrophage"
"cell134004",4273.243,3718.2432,"Myoepi"
"cell134005",4364.512,3714.7073,"Malignant"
"cell134007",3831.3845,3718.6384,"Stromal"
"cell134008",4350.93,3717.0752,"Malignant"
"cell134009",4434.9043,3714.9558,"Stromal"
"cell134010",4049.843,3714.5686,"T"
"cell134011",4337.767,3716.1865,"Malignant"
"cell134012",3848.2825,3716.247,"T"
"cell134014",3993.39,3716.644,"T"
"cell134015",4111.727,3713.028,"Macrophage"
"cell134016",4256.759,3718.3657,"Stromal"
"cell134017",3928.314,3719.942,"Stromal"
"cell134020",4130.78,3717.54,"T"
"cell134021",4205.6455,3715.2126,"Stromal"
"cell134022",4083.3157,3717.0264,"Macrophage"
"cell134023",4100.143,3719.3254,"Stromal"
"cell134025",4047.177,3721.9895,"Plasma"
"cell134026",4285.9966,3718.4663,"Myoepi"
"cell134029",4136.8394,3720.8572,"Plasma"
"cell134030",4157.154,3720.2615,"Macrophage"
"cell134033",4000.1667,3722.389,"T"
"cell134034",4146.5933,3720.035,"T"
"cell134036",4374.3477,3723.4492,"Myoepi"
"cell134039",4464.899,3725.5317,"Macrophage"
"cell134040",3963.7817,3724.7817,"Stromal"
"cell134044",4330.884,3726.3953,"Malignant"
"cell134045",4014.4773,3722.9658,"T"
"cell134046",4057.6538,3724.5193,"T"
"cell134047",4440.066,3728.0876,"Stromal"
"cell134048",4384.0996,3722.4233,"Stromal"
"cell134050",4299.587,3730.1123,"Malignant"
"cell134052",3913.7407,3725.7314,"Myoepi"
"cell134053",4341.8135,3727.56,"Malignant"
"cell134054",3894.4465,3728.0725,"Myoepi"
"cell134055",4088.13,3726.065,"T"
"cell134059",4314.035,3730.4673,"Myoepi"
"cell134060",4351.429,3730.8152,"Malignant"
"cell134062",4188.404,3726.108,"Macrophage"
"cell134064",3907.3635,3732.6545,"Myoepi"
"cell134065",4361.773,3731.518,"Malignant"
"cell134070",4425.124,3733.7334,"Stromal"
"cell134071",3860.9382,3732.4438,"Stromal"
"cell134072",4049.527,3732.2568,"T"
"cell134074",4381.264,3734.955,"Stromal"
"cell134078",4374.1665,3737.9546,"Malignant"
"cell134081",4331.1934,3736.9219,"Malignant"
"cell134082",4402.869,3737.5715,"Stromal"
"cell134083",4440.118,3736.5806,"Stromal"
"cell134084",4019.6667,3735,"T"
"cell134085",4286.431,3733.2156,"Malignant"
"cell134086",3883.1348,3735.045,"Myoepi"
"cell134088",4134.9697,3735.7727,"Macrophage"
"cell134091",4415.0674,3736.527,"T"
"cell134092",3930.4705,3739.2388,"Myoepi"
"cell134095",4298.203,3743.8655,"Malignant"
"cell134096",4040.318,3738.4546,"Macrophage"
"cell134098",4143.4683,3739.5745,"T"
"cell134099",4256.9346,3742.3696,"Stromal"
"cell134101",3900.165,3745.7986,"Myoepi"
"cell134102",4422.2456,3744.0552,"Stromal"
"cell134103",4311.2705,3743.3176,"Malignant"
"cell134104",4355.762,3750.2295,"Malignant"
"cell134105",3879.1125,3745.2798,"Myoepi"
"cell134106",4275.536,3742.113,"Malignant"
"cell134107",4358.8276,3744.7744,"Myoepi"
"cell134109",3953.6858,3742.531,"Macrophage"
"cell134113",4378.389,3754.9263,"Malignant"
"cell134114",4105.141,3743.261,"Stromal"
"cell134116",4380.533,3746.8667,"Myoepi"
"cell134117",4436.456,3745.4043,"Stromal"
"cell134118",4027.3147,3747.7302,"Macrophage"
"cell134124",4318.7007,3745.7153,"Malignant"
"cell134125",4451.756,3747.0535,"Stromal"
"cell134126",3921.9119,3751.3108,"Myoepi"
"cell134129",4178.321,3752.3704,"Macrophage"
"cell134132",4446.075,3751.1,"Stromal"
"cell134134",3913.764,3753.2778,"Myoepi"
"cell134139",4000.1372,3754.843,"Macrophage"
"cell134140",3835.0781,3753.75,"Macrophage"
"cell134141",4345.7935,3755.7883,"Malignant"
"cell134142",4260.683,3756.805,"Stromal"
"cell134143",3971.4285,3754.0715,"Macrophage"
"cell134145",4323.893,3758.5725,"Malignant"
"cell134146",3884.0269,3755.9666,"Myoepi"
"cell134147",4335.217,3753.5576,"Malignant"
"cell134148",3897.4565,3758.8115,"Malignant"
"cell134150",3910.2847,3761.0732,"Myoepi"
"cell134151",4142.6,3756.6,"T"
"cell134152",4373.13,3758.818,"Malignant"
"cell134153",4281.4077,3760.3176,"Malignant"
"cell134155",4270.7046,3761.496,"Malignant"
"cell134156",4309.861,3758.7087,"Malignant"
"cell134157",4447.3413,3760.4797,"Plasma"
"cell134159",4358.8975,3762.1711,"Malignant"
"cell134160",4385.4116,3761.647,"Stromal"
"cell134162",4234.5854,3762,"Stromal"
"cell134163",4090.356,3763.3052,"Macrophage"
"cell134164",4133.1455,3762.7637,"Plasma"
"cell134167",3929.0564,3765.9048,"Stromal"
"cell134169",4257.0884,3768.1323,"Stromal"
"cell134170",4010.6,3764.6833,"T"
"cell134171",3947.9534,3765.3022,"Stromal"
"cell134172",4061.7212,3765.3606,"T"
"cell134173",3897.4678,3767.2688,"Myoepi"
"cell134177",4373.8076,3770.7693,"Myoepi"
"cell134178",3983,3769.3076,"T"
"cell134179",4334.084,3770.5054,"T"
"cell134180",4366.6025,3772.49,"Malignant"
"cell134181",4309.1597,3770.389,"Malignant"
"cell134182",3886.2817,3770.3943,"Stromal"
"cell134183",3844.9487,3771.1794,"Macrophage"
"cell134184",4112.964,3769.5637,"Plasma"
"cell134186",3943.1956,3771.6304,"T"
"cell134187",3832.5293,3773.1177,"Stromal"
"cell134189",4206.3564,3773.0574,"Stromal"
"cell134190",4321.103,3776.157,"Malignant"
"cell134191",4289.194,3777.3147,"Malignant"
"cell134192",4445.397,3775.103,"Plasma"
"cell134200",4222.816,3779.2764,"Macrophage"
"cell134201",4081.9268,3777.1462,"Macrophage"
"cell134202",4066.8462,3777.6924,"Macrophage"
"cell134204",4362.6514,3782.129,"Myoepi"
"cell134205",3939.2632,3779.092,"Stromal"
"cell134206",4025.5872,3789.2212,"T"
"cell134208",4180.9653,3778.2068,"Stromal"
"cell134209",4410.0303,3782.0151,"Stromal"
"cell134210",3838.6943,3780.6182,"Stromal"
"cell134212",4434.5933,3780.5286,"Stromal"
"cell134213",4094.15,3780.6667,"Macrophage"
"cell134215",4339.433,3788.3635,"Myoepi"
"cell134218",4312.809,3786.8867,"Malignant"
"cell134219",3934.4514,3789.486,"Stromal"
"cell134220",4351.3545,3787.405,"Myoepi"
"cell134223",3943.6738,3786.587,"Stromal"
"cell134226",4287.726,3787.4932,"Myoepi"
"cell134227",4326.7856,3788.491,"Malignant"
"cell134228",4301.1567,3792.7524,"Malignant"
"cell134229",4418.832,3789.2012,"Stromal"
"cell134231",3952.7278,3790.483,"Stromal"
"cell134232",4429.9854,3788.0735,"Stromal"
"cell134233",3992.3074,3791.7432,"Stromal"
"cell134234",4087.8333,3787.2666,"Stromal"
"cell134235",4362.023,3789.5796,"Myoepi"
"cell134236",3860.5747,3789.5173,"Macrophage"
"cell134237",3915.9636,3789.7817,"Stromal"
"cell134238",4445.1113,3790.4722,"Plasma"
"cell134242",4020.128,3792.3489,"Myoepi"
"cell134244",4004.8645,3796.658,"Myoepi"
"cell134246",3847.889,3791.926,"T"
"cell134248",4125.619,3792.3015,"T"
"cell134249",4282.6143,3792.5571,"Stromal"
"cell134250",4065.7422,3794.0103,"Stromal"
"cell134251",4266.375,3792.7344,"Macrophage"
"cell134253",4388.853,3791.8362,"Stromal"
"cell134258",4039.7966,3799.3953,"Myoepi"
"cell134261",3977.237,3796.9038,"Stromal"
"cell134263",4047.257,3794.8,"Myoepi"
"cell134264",3892.1873,3797.1643,"Stromal"
"cell134265",4433.726,3797.6948,"Macrophage"
"cell134266",3909.8667,3796.819,"Stromal"
"cell134268",3947.8372,3797.3489,"Macrophage"
"cell134271",4441.2764,3797.5264,"Macrophage"
"cell134272",4321.3013,3799.8818,"Malignant"
"cell134273",4077.652,3797.5217,"Stromal"
"cell134276",4060.0332,3799.8079,"Myoepi"
"cell134278",4031.4902,3800,"Myoepi"
"cell134281",4405.3164,3796.5469,"Stromal"
"cell134282",3891.2183,3805.5637,"Stromal"
"cell134285",3945.3606,3802.2974,"Stromal"
"cell134287",4012.9312,3805.4404,"Malignant"
"cell134288",4357.3125,3802.461,"Stromal"
"cell134289",4082.4294,3805.6912,"Stromal"
"cell134292",4452.3584,3802.806,"Plasma"
"cell134293",4239.936,3807.0107,"Macrophage"
"cell134294",4446.625,3806.5417,"Plasma"
"cell134296",3982.451,3807.147,"Stromal"
"cell134298",3919.8677,3809.9573,"Malignant"
"cell134299",4338.057,3805.715,"Stromal"
"cell134300",3862.6064,3806.6394,"Stromal"
"cell134301",3945.926,3809.787,"Myoepi"
"cell134304",3903.351,3810.1836,"Malignant"
"cell134305",3936.405,3811.886,"Myoepi"
"cell134306",4390.4287,3811,"Stromal"
"cell134307",4025.487,3810.0513,"Stromal"
"cell134309",4172.379,3809.337,"Macrophage"
"cell134310",3929.9358,3819.3276,"Myoepi"
"cell134311",4062.5845,3808.052,"Myoepi"
"cell134312",4284.174,3812.4492,"Stromal"
"cell134313",4005.7905,3816.1047,"Myoepi"
"cell134314",4430.766,3811.5532,"T"
"cell134315",3842.5166,3812.35,"T"
"cell134316",4198.327,3813.1538,"Stromal"
"cell134317",3860.7952,3822.7559,"Stromal"
"cell134318",3993.8843,3813.074,"Stromal"
"cell134319",4187.726,3813.2876,"Stromal"
"cell134321",4115.662,3816.6353,"Stromal"
"cell134324",4258.742,3815.4243,"Stromal"
"cell134325",4069.1462,3821.7944,"Malignant"
"cell134328",4226.736,3819,"Stromal"
"cell134329",3890.4734,3819.2366,"Myoepi"
"cell134330",4464,3817.6226,"Stromal"
"cell134331",3948.3826,3822.3088,"Malignant"
"cell134332",3987.9707,3819.5293,"T"
"cell134333",3879.353,3820.522,"T"
"cell134337",4340.54,3818.04,"Stromal"
"cell134338",4099.273,3824.0273,"Myoepi"
"cell134340",4167.051,3822.4746,"Stromal"
"cell134343",4316.59,3825.9692,"Stromal"
"cell134345",3959.3416,3825.3293,"Malignant"
"cell134346",4212,3824.5,"Macrophage"
"cell134347",3890.7334,3828.2334,"Myoepi"
"cell134348",4075.869,3825.3606,"Myoepi"
"cell134349",3972.4517,3826.2588,"Stromal"
"cell134350",3984.625,3824.1875,"Stromal"
"cell134351",3908.223,3823.7644,"Malignant"
"cell134354",4012.5786,3825.5916,"Myoepi"
"cell134355",4426.914,3834.0625,"Stromal"
"cell134356",3831.913,3827.2173,"Macrophage"
"cell134359",4201.936,3827.5957,"Stromal"
"cell134361",4109.0986,3830.8147,"Myoepi"
"cell134362",4370.8887,3829.8096,"Stromal"
"cell134364",3869.104,3831.5845,"Stromal"
"cell134365",4261.904,3830,"Stromal"
"cell134367",4060.366,3830.6667,"Malignant"
"cell134368",3855.5698,3827.8022,"Stromal"
"cell134370",4235.1523,3833.1196,"Macrophage"
"cell134371",4176.686,3826.9226,"Macrophage"
"cell134374",4100.2036,3834.0847,"Myoepi"
"cell134376",4086.187,3832.9497,"Plasma"
"cell134377",3945.8684,3836.8027,"Malignant"
"cell134378",4431.6826,3835.6033,"T"
"cell134380",3890.6414,3834.682,"Myoepi"
"cell134381",3991.084,3835.1345,"Myoepi"
"cell134382",4373.8887,3835.3057,"Stromal"
"cell134384",4264.7974,3844.7341,"T"
"cell134386",4020.5176,3841.2026,"Myoepi"
"cell134387",4455.456,3840.2188,"Plasma"
"cell134391",4276.6777,3839.4146,"Myoepi"
"cell134393",3873.8503,3842.0535,"Stromal"
"cell134394",4108.3516,3841.6216,"Myoepi"
"cell134396",4396.0957,3841.7874,"Stromal"
"cell134397",3903.0928,3838.8481,"Malignant"
"cell134398",4290.4683,3844.3618,"Myoepi"
"cell134399",3979.6758,3841.5662,"Stromal"
"cell134400",3847.7834,3846.9084,"Stromal"
"cell134401",4283.422,3844.6987,"Malignant"
"cell134402",4095.1604,3844.2532,"Myoepi"
"cell134404",3965.8472,3849.047,"Myoepi"
"cell134405",4132.73,3846.2212,"Stromal"
"cell134409",4396.859,3848.1414,"Stromal"
"cell134411",4015.125,3846.2969,"Myoepi"
"cell134412",3934.1458,3844.5928,"Malignant"
"cell134413",4065.5696,3851.9355,"Malignant"
"cell134415",3955.0432,3848.2686,"Myoepi"
"cell134416",4158.9014,3847.0247,"Macrophage"
"cell134417",4459.753,3848.9785,"Stromal"
"cell134418",4002.281,3850.8147,"Malignant"
"cell134419",3994.5833,3846.049,"Myoepi"
"cell134420",3829.6865,3848.806,"Macrophage"
"cell134423",4387.0625,3851.2656,"Stromal"
"cell134425",4450.25,3849.4375,"Macrophage"
"cell134427",4376.205,3847.844,"Stromal"
"cell134430",4117.2466,3848.403,"Myoepi"
"cell134432",3948.12,3848.98,"Myoepi"
"cell134434",4282.9165,3852.0278,"Myoepi"
"cell134435",3963.0317,3858.5928,"Stromal"
"cell134436",4293.0938,3855.2708,"Myoepi"
"cell134437",4317.9834,3852.8486,"Stromal"
"cell134442",4011.8333,3854.423,"Malignant"
"cell134446",3860.7153,3855.6528,"Myoepi"
"cell134447",3921.393,3853.1587,"Myoepi"
"cell134451",4341.051,3856.288,"DC_Mast"
"cell134453",3908.2625,3855.2375,"Malignant"
"cell134454",3890.2185,3855.4802,"Malignant"
"cell134457",4084.9473,3858.4702,"Malignant"
"cell134460",4104.328,3862.32,"Myoepi"
"cell134461",3973.3936,3857.7659,"Myoepi"
"cell134463",4284.921,3860.092,"Myoepi"
"cell134467",4022.9827,3862.816,"Malignant"
"cell134468",4126.22,3863.7903,"Malignant"
"cell134469",3997.55,3862.3438,"Stromal"
"cell134470",4249.6396,3861.4836,"Stromal"
"cell134477",4298.75,3862.4756,"Myoepi"
"cell134478",3885.8674,3864.331,"Malignant"
"cell134481",4038.0413,3865.232,"Malignant"
"cell134483",3837.495,3863.8542,"Macrophage"
"cell134484",3988.8872,3866.858,"Macrophage"
"cell134485",4054.4626,3864.0212,"Stromal"
"cell134486",3911.5757,3868.549,"Malignant"
"cell134488",4273.299,3867.0862,"Myoepi"
"cell134490",4141.5933,3864.3735,"Myoepi"
"cell134491",4238.75,3865.7334,"Macrophage"
"cell134492",3860.674,3871.1282,"Stromal"
"cell134493",4065.5662,3868.0588,"Stromal"
"cell134495",3875.3948,3869.5679,"Malignant"
"cell134497",4110.338,3871.2483,"Myoepi"
"cell134498",4383.398,3869.7385,"Stromal"
"cell134499",4281.2354,3869.9119,"Myoepi"
"cell134501",3935.4114,3869.9597,"Malignant"
"cell134503",4341.9766,3869.4187,"Macrophage"
"cell134505",4079.5842,3869.3267,"Stromal"
"cell134506",4133.747,3870.1204,"Myoepi"
"cell134507",4452.3228,3871.9355,"T"
"cell134509",4369.025,3870.925,"Macrophage"
"cell134510",3966.3457,3872.358,"Malignant"
"cell134511",4150.734,3871.9363,"Malignant"
"cell134513",3988.5283,3873.151,"Macrophage"
"cell134518",4005.3276,3875.5461,"Stromal"
"cell134520",3840.7295,3879.6086,"Macrophage"
"cell134521",4024.2297,3879.064,"Malignant"
"cell134523",4062.3765,3876.859,"Macrophage"
"cell134525",4094.6296,3876.7715,"Myoepi"
"cell134526",4444,3879.6125,"Stromal"
"cell134527",3959.7754,3875.1667,"Macrophage"
"cell134528",4293.773,3877.318,"Macrophage"
"cell134529",4105.5063,3878.329,"Myoepi"
"cell134533",4272.249,3875.7832,"Stromal"
"cell134534",4159.613,3881.5845,"Myoepi"
"cell134535",4042.9834,3880.45,"Stromal"
"cell134536",4350.058,3879.1738,"Macrophage"
"cell134539",3941.15,3880.507,"Malignant"
"cell134541",4131.104,3883.698,"Malignant"
"cell134542",4315.5356,3882.4822,"T"
"cell134544",4324.3403,3882.4043,"T"
"cell134547",4265.1567,3880.0588,"Macrophage"
"cell134548",4450.1157,3885.6377,"Stromal"
"cell134549",3884.6082,3883.8513,"Myoepi"
"cell134551",4364.0415,3888.7847,"T"
"cell134553",4070.3076,3887.547,"Macrophage"
"cell134554",4103.2954,3888.8865,"Myoepi"
"cell134555",4462.4736,3886.5789,"Stromal"
"cell134557",3920.211,3882.4954,"Macrophage"
"cell134558",4111.136,3887.0454,"Stromal"
"cell134563",4038.1702,3887.1064,"Stromal"
"cell134565",4149.74,3888.85,"Myoepi"
"cell134566",4314.159,3891.4204,"Stromal"
"cell134570",3945.618,3894.798,"Malignant"
"cell134571",3857.123,3892.2153,"Macrophage"
"cell134572",4172.891,3891.5374,"Stromal"
"cell134574",4264.0283,3892.831,"T"
"cell134575",4331.7715,3890.4172,"Stromal"
"cell134576",4006.969,3892.2834,"Stromal"
"cell134577",4159.3125,3891.975,"Myoepi"
"cell134578",4445.9585,3900.9446,"Stromal"
"cell134580",4059.449,3891.4285,"Macrophage"
"cell134581",3850.6892,3893.8242,"Macrophage"
"cell134583",4374.8984,3893.2034,"Stromal"
"cell134584",4458.016,3896.9893,"Stromal"
"cell134585",4043.6233,3893.3896,"T"
"cell134587",4273.972,3899.9092,"Stromal"
"cell134588",4022.5144,3895.1572,"Stromal"
"cell134591",4330.55,3896,"Myoepi"
"cell134592",4251.309,3895.691,"Stromal"
"cell134593",3882.3733,3895.6934,"Myoepi"
"cell134595",4094.5066,3896.7334,"T"
"cell134596",4322.1646,3902.2988,"T"
"cell134597",3893.2078,3893.7256,"Malignant"
"cell134598",4111.8647,3898.125,"Stromal"
"cell134599",4260.2573,3897.4285,"T"
"cell134601",3844.011,3897.2065,"T"
"cell134602",4073.3613,3898.6987,"Stromal"
"cell134603",3932.1333,3898.9211,"Macrophage"
"cell134605",4342.943,3900.8074,"Myoepi"
"cell134607",4267.594,3906.5645,"Stromal"
"cell134608",4290.911,3903.5247,"Stromal"
"cell134611",4159.6196,3899.7212,"Myoepi"
"cell134612",4405.953,3900.7656,"Stromal"
"cell134613",3829.4788,3903.1702,"Macrophage"
"cell134614",4023.187,3897.574,"Stromal"
"cell134619",4147,3905,"Myoepi"
"cell134622",4251.986,3903.4226,"Macrophage"
"cell134624",4305.1265,3903.77,"Stromal"
"cell134625",3871.9832,3895.9102,"Myoepi"
"cell134628",4373.2354,3904.5293,"Myoepi"
"cell134629",4175.437,3906.6553,"Macrophage"
"cell134636",4362.7046,3905.5715,"Myoepi"
"cell134641",3981.43,3908.97,"Myoepi"
"cell134643",3878,3924.8518,"Myoepi"
"cell134644",3867.038,3910.1523,"Malignant"
"cell134645",3949.922,3911.117,"Macrophage"
"cell134646",4033.3364,3908.1636,"Myoepi"
"cell134647",3965.6304,3913.9526,"Malignant"
"cell134649",4347.937,3909.9246,"Myoepi"
"cell134654",3841.4211,3911.4868,"Stromal"
"cell134655",4356.4443,3913.2424,"Myoepi"
"cell134656",4273.442,3914.2834,"Myoepi"
"cell134657",3929.776,3913.552,"Malignant"
"cell134658",4369.055,3912.945,"Myoepi"
"cell134659",4109.405,3913.975,"Malignant"
"cell134662",4167.5737,3914.5737,"Stromal"
"cell134666",4316.9517,3917.1487,"Myoepi"
"cell134670",4429.294,3916.0195,"Macrophage"
"cell134671",4406.848,3919.701,"Stromal"
"cell134673",4154,3914.53,"Myoepi"
"cell134675",4027.8215,3915.5,"Stromal"
"cell134676",4294.5767,3916.5532,"Stromal"
"cell134679",4375.98,3919.7449,"Myoepi"
"cell134681",3982.7974,3915.75,"Stromal"
"cell134682",3845.754,3919.6309,"Myoepi"
"cell134688",4015.073,3916.4688,"T"
"cell134690",3995.9263,3919.1052,"T"
"cell134691",4442.9507,3914.9072,"Stromal"
"cell134692",3835.3,3920.34,"Stromal"
"cell134694",3862.7742,3920.258,"Malignant"
"cell134695",3940.824,3922.017,"Malignant"
"cell134696",4391.8374,3922.1187,"Myoepi"
"cell134698",3855.6692,3921.6396,"Malignant"
"cell134702",4051.38,3923.2,"Stromal"
"cell134705",3826.4055,3924.982,"T"
"cell134706",4239.108,3924.1487,"Stromal"
"cell134710",4032.647,3923.9412,"Macrophage"
"cell134711",4267.3667,3925.2866,"Stromal"
"cell134712",4328.1724,3925.3318,"Myoepi"
"cell134713",4152.8613,3925.9307,"Myoepi"
"cell134714",3883.0344,3931.8333,"Macrophage"
"cell134715",3872.651,3924.1587,"Myoepi"
"cell134716",4172.1646,3922.7883,"Macrophage"
"cell134718",4229.991,3933.9463,"Macrophage"
"cell134721",4290.4854,3924.3665,"T"
"cell134722",4040.1394,3923.0737,"Stromal"
"cell134724",3847.675,3928.3503,"Malignant"
"cell134725",3986.8572,3925.5825,"Stromal"
"cell134728",4316.744,3933.157,"Malignant"
"cell134730",4337.0205,3933.8647,"Myoepi"
"cell134731",4101.7407,3926.8147,"Myoepi"
"cell134732",4208.871,3930.2903,"Stromal"
"cell134733",4115.169,3929.63,"Malignant"
"cell134734",4171.7593,3930.2913,"Stromal"
"cell134737",3933.2278,3930.9604,"Myoepi"
"cell134740",3960.8472,3939.4058,"Stromal"
"cell134742",3951.5723,3927.2349,"Stromal"
"cell134743",4047.111,3933.139,"Stromal"
"cell134746",4276.1123,3932.573,"T"
"cell134747",4361.8335,3930.9546,"Myoepi"
"cell134749",4373.2197,3932.844,"Myoepi"
"cell134751",3842.5215,3936.1042,"Myoepi"
"cell134752",4381.93,3935.6128,"Myoepi"
"cell134753",3925.55,3937.2834,"Myoepi"
"cell134757",3868.8232,3935.6692,"Malignant"
"cell134758",4142.322,3935.4,"Myoepi"
"cell134759",3896.3655,3936.6345,"Malignant"
"cell134761",4354.294,3939.2085,"Myoepi"
"cell134763",4287.5527,3933.0789,"T"
"cell134765",4027.2126,3937.6064,"T"
"cell134766",4188.2793,3936.5974,"Stromal"
"cell134767",4295.339,3935,"T"
"cell134769",3912.0378,3935.7737,"Macrophage"
"cell134773",3996.349,3936.0188,"Stromal"
"cell134777",4126.033,3936.1404,"Malignant"
"cell134779",3834.1077,3937.8308,"Myoepi"
"cell134780",4243.5464,3940.701,"Stromal"
"cell134786",4104.8223,3938.9111,"Myoepi"
"cell134787",4264.42,3938.28,"Stromal"
"cell134791",4328.5454,3946.0703,"Malignant"
"cell134792",4400.978,3938.5752,"Myoepi"
"cell134795",3920.0564,3943.2253,"Myoepi"
"cell134797",4048.7397,3944.1506,"T"
"cell134799",4283.5,3942.343,"T"
"cell134800",3902.3655,3945.891,"Myoepi"
"cell134803",3941.9114,3942.234,"T"
"cell134805",3829.0334,3950.2905,"Myoepi"
"cell134807",4140.493,3946.12,"Myoepi"
"cell134808",3889.2239,3944.8806,"Malignant"
"cell134809",4215.416,3946.1843,"Stromal"
"cell134811",4130.223,3944.7024,"Myoepi"
"cell134812",3862.1646,3947.0986,"Malignant"
"cell134813",4003.2866,3941.94,"T"
"cell134815",3841.6917,3946.3916,"Malignant"
"cell134816",4121.4355,3944.984,"Myoepi"
"cell134818",4366.432,3946.0642,"Myoepi"
"cell134820",4201.7593,3949.1853,"Stromal"
"cell134821",4297.2583,3946.3467,"Macrophage"
"cell134825",3913.0793,3944.635,"Macrophage"
"cell134831",4042.2554,3946.9575,"Macrophage"
"cell134835",4459.7017,3943.7014,"Macrophage"
"cell134841",4402.2554,3950.346,"Myoepi"
"cell134846",3850.5706,3952.955,"Myoepi"
"cell134847",3913.872,3950.4534,"Macrophage"
"cell134848",4111.9805,3949.7585,"Malignant"
"cell134850",4019,3949.171,"T"
"cell134851",4425.677,3948.2703,"Stromal"
"cell134854",4254.359,3956.2537,"Myoepi"
"cell134855",4300.2173,3954.8696,"Stromal"
"cell134856",4187.5693,3950.923,"Stromal"
"cell134857",3887.956,3951.7192,"Myoepi"
"cell134858",4127.6323,3952.6619,"Myoepi"
"cell134859",4346.7075,3957.8838,"Stromal"
"cell134861",4042.65,3953.4834,"T"
"cell134864",4292.948,3953.9312,"T"
"cell134866",4455.212,3953.8352,"Stromal"
"cell134867",3943.253,3954.8313,"Stromal"
"cell134869",3864.1685,3956.8105,"Malignant"
"cell134870",3911.8472,3955.639,"Stromal"
"cell134871",4172.7104,3951.486,"Stromal"
"cell134873",3832.075,3955.175,"Myoepi"
"cell134874",3926.2988,3956.788,"T"
"cell134876",4035.1091,3956.3274,"T"
"cell134879",4269.6313,3956.342,"Myoepi"
"cell134881",3959.375,3955.075,"Macrophage"
"cell134882",3876.0232,3952.9768,"Myoepi"
"cell134883",4173.113,3957.2742,"Myoepi"
"cell134885",4232.6284,3958.2036,"Malignant"
"cell134886",4376.4634,3958.4685,"Myoepi"
"cell134888",4182.644,3965.9614,"Myoepi"
"cell134889",4218.487,3958.1418,"Myoepi"
"cell134890",4261.0527,3961.3816,"Myoepi"
"cell134891",4444.822,3961.1035,"Stromal"
"cell134893",3884.049,3959.9119,"DC_Mast"
"cell134896",4394.8564,3962.724,"Myoepi"
"cell134897",3853.008,3962.328,"Malignant"
"cell134899",4419.3335,3959.4111,"Stromal"
"cell134900",3837.1853,3961.7593,"Malignant"
"cell134902",3898.1494,3959.5515,"T"
"cell134905",4167.0063,3968.529,"Myoepi"
"cell134907",4154.901,3966.3906,"Myoepi"
"cell134910",3936.0984,3965.541,"Malignant"
"cell134911",4291.418,3968.2686,"Stromal"
"cell134912",4202.499,3970.0457,"Myoepi"
"cell134913",4316.6616,3965.123,"Macrophage"
"cell134915",4229.504,3971.3665,"Malignant"
"cell134916",4272.581,3968.8435,"Myoepi"
"cell134918",4144.318,3967.5293,"Stromal"
"cell134924",4024.7896,3967.6667,"Plasma"
"cell134925",4126.9395,3968.0708,"T"
"cell134926",3920.7207,3969.919,"T"
"cell134927",4415.4175,3970.193,"Stromal"
"cell134932",3892.9355,3968.4194,"T"
"cell134933",4262.694,3973.9937,"Myoepi"
"cell134934",4247.9946,3972.4316,"Malignant"
"cell134936",3881.1316,3970.908,"T"
"cell134937",3928.44,3969.68,"Macrophage"
"cell134940",3850.6316,3969.0593,"Stromal"
"cell134942",4309.4424,3970.1345,"T"
"cell134945",4216.864,3969.3865,"Myoepi"
"cell134947",3872.4653,3968.6943,"T"
"cell134948",4157.3286,3977.767,"Malignant"
"cell134952",3935.4211,3973.3948,"T"
