"","x_cord","y_cord","group_broad_type"
"507",1076.45454545455,159.454545454545,"T"
"508",1037.45714285714,161.6,"Stromal"
"509",1149.34615384615,164.346153846154,"T"
"510",1061.47826086957,168.391304347826,"Macrophage"
"511",1155.6,167.2,"T"
"512",1077.375,169.4375,"Macrophage"
"513",1220.5,168,"T"
"514",1197.7,169.4,"Macrophage"
"515",1210.5,170.5,"DC_Mast"
"516",1121.38461538462,170.846153846154,"T"
"517",1231.35294117647,174.058823529412,"Macrophage"
"518",1125.35,175.3,"T"
"519",1040.52941176471,175.235294117647,"DC_Mast"
"520",1203.8,175.6,"Stromal"
"521",1069.453125,178.203125,"Stromal"
"522",964.666666666667,177.433333333333,"T"
"523",1151.125,178.333333333333,"T"
"524",1024.5,179.842105263158,"Stromal"
"525",1049,178.5,"Stromal"
"526",990.5,179,"T"
"527",1080.11764705882,179.411764705882,"T"
"528",1086.52380952381,183.904761904762,"T"
"529",1053.14705882353,186.441176470588,"Stromal"
"530",1059.4347826087,185.739130434783,"Stromal"
"531",1168.1875,186.5,"T"
"532",1147.4375,187.125,"Macrophage"
"533",1214.625,187.75,"Macrophage"
"534",1223.13333333333,188.666666666667,"T"
"535",1093.08,193.44,"T"
"536",1084.26666666667,196.2,"T"
"537",1209.8,196.6,"Macrophage"
"538",1065.25,196.7,"Stromal"
"539",1102,198.655172413793,"T"
"540",1001.56,201,"T"
"541",1199.17647058824,201.764705882353,"Macrophage"
"542",1079.04255319149,205.212765957447,"Stromal"
"543",1108.8125,204.1875,"T"
"544",1126.2,206.08,"Plasma"
"545",1188.59090909091,208.886363636364,"DC_Mast"
"546",1006.6,210.04,"Macrophage"
"547",1105.22222222222,210.5,"T"
"548",1122.05,211.25,"T"
"549",1068.7,211.4,"T"
"550",1086.5,214.5,"T"
"551",993.8,214.933333333333,"T"
"552",1111.38095238095,215.333333333333,"T"
"553",1191.11111111111,218,"T"
"554",1120.35714285714,221.035714285714,"Macrophage"
"555",1226.66666666667,222.8,"T"
"556",1108.04166666667,225.708333333333,"T"
"557",1052.15789473684,228.631578947368,"Macrophage"
