"","x_cord","y_cord","group_broad_type"
"143",881.794871794872,117.897435897436,"Stromal"
"144",1021.23529411765,105.882352941176,"T"
"145",1041.61538461538,103.615384615385,"Stromal"
"146",1058.61538461538,104.615384615385,"T"
"147",715.65,107.65,"T"
"148",967.3,104.2,"Macrophage"
"149",804.388888888889,107.222222222222,"Stromal"
"150",811.214285714286,107.285714285714,"Malignant"
"151",1163.73684210526,106.578947368421,"B"
"152",351.55,108.15,"unassigned"
"153",557.5,110,"Macrophage"
"154",667,108.592592592593,"T"
"155",1090.05263157895,109.368421052632,"T"
"156",1331.6,107.4,"T"
"157",1644.12,111.04,"Stromal"
"158",794.111111111111,107.666666666667,"Myoepi"
"159",674.622222222222,112.911111111111,"Macrophage"
"160",1112.64705882353,112.529411764706,"T"
"161",1203.96153846154,112.423076923077,"Macrophage"
"162",744.818181818182,114.090909090909,"Macrophage"
"163",959.842105263158,115.736842105263,"T"
"164",1429.94871794872,115.384615384615,"Stromal"
"165",811.791666666667,118.5,"Malignant"
"166",1452.26666666667,117.066666666667,"Stromal"
"167",1661.77777777778,115.222222222222,"Stromal"
"168",638,116.304347826087,"Macrophage"
"169",1260.3125,116.9375,"T"
"170",1415.08695652174,116.869565217391,"Stromal"
"171",479.057142857143,118.142857142857,"Malignant"
"172",1227.09090909091,116.636363636364,"Stromal"
"173",1355.5,115.5,"T"
"174",488.666666666667,121.74358974359,"Malignant"
"175",784.583333333333,116.708333333333,"Myoepi"
"176",1013.38461538462,117.615384615385,"T"
"177",1039.38461538462,119.230769230769,"Macrophage"
"178",1188.61538461538,118.076923076923,"Macrophage"
"179",513,119.315789473684,"Stromal"
"180",609.409836065574,119.934426229508,"DC_Mast"
"181",1147.5,119.5,"T"
"182",1248.86666666667,119.466666666667,"Macrophage"
"183",1475,118.818181818182,"T"
"184",617.84,119.92,"Macrophage"
"185",840.909090909091,120.363636363636,"Macrophage"
"186",1440.04761904762,119.619047619048,"Stromal"
"187",803.941176470588,122.470588235294,"Malignant"
"188",998.583333333333,121.25,"T"
"189",1046.55,120.4,"Macrophage"
"190",1064,120.935483870968,"Stromal"
"191",1081.16666666667,119,"Stromal"
"192",1097.14285714286,119.97619047619,"Stromal"
"193",590.837209302326,120.953488372093,"DC_Mast"
"194",1630.83333333333,120.166666666667,"T"
"195",351.521739130435,123.652173913043,"unassigned"
"196",599.958333333333,123.416666666667,"T"
"197",777.269841269841,125.587301587302,"Malignant"
"198",1119.66037735849,123.603773584906,"Stromal"
"199",269.074626865672,128.432835820896,"unassigned"
"200",479.166666666667,124.708333333333,"Malignant"
"201",544.966666666667,125.7,"T"
"202",1697.4,124.96,"Plasma"
"203",689.851851851852,126.666666666667,"Stromal"
"204",729.111111111111,129.555555555556,"Macrophage"
"205",1032.8125,126.1875,"Macrophage"
"206",1278.36842105263,126.210526315789,"Stromal"
"207",464.16,127.24,"T"
"208",594.44,126.92,"T"
"209",1066.9,127.625,"Stromal"
"210",832.375,128.4375,"T"
"211",1004.42857142857,127.714285714286,"Stromal"
"212",1054.09090909091,128.636363636364,"T"
"213",1676.90909090909,127.454545454545,"Stromal"
"214",1686.70588235294,127.647058823529,"Plasma"
"215",324,128.666666666667,"Malignant"
"216",587.653846153846,128.576923076923,"T"
"217",1231.14285714286,130.52380952381,"B"
"218",1410.89473684211,127.315789473684,"Stromal"
"219",701.038461538462,131.653846153846,"Macrophage"
"220",806.5,129,"Malignant"
"221",892.733333333333,132.133333333333,"T"
"222",1264.1875,130.5,"T"
"223",230.125,131.333333333333,"Stromal"
"224",616.222222222222,129.37037037037,"T"
"225",1127.39436619718,132.295774647887,"Stromal"
"226",570.677419354839,131.903225806452,"T"
"227",795.604166666667,133.770833333333,"Malignant"
"228",239.12,133.44,"T"
"229",555,133,"T"
"230",609.451612903226,133.451612903226,"Macrophage"
"231",1621,135.352941176471,"Stromal"
"232",1005.8,136,"T"
"233",1085.58333333333,134.833333333333,"Stromal"
"234",466.512195121951,136.634146341463,"T"
"235",496.886363636364,136.545454545455,"T"
"236",521.875,135.0625,"T"
"237",775.854545454545,137.2,"Malignant"
"238",1635.66666666667,134.888888888889,"Macrophage"
"239",411.314285714286,135.942857142857,"unassigned"
"240",530.6,137.4,"T"
"241",987.833333333333,140.5,"T"
"242",1066.54385964912,137.912280701754,"Stromal"
"243",1098.69230769231,135.961538461538,"Stromal"
"244",1116.37037037037,136.777777777778,"Stromal"
"245",1160.22727272727,138.136363636364,"T"
"246",438.411764705882,138.352941176471,"T"
"247",597.14,137.8,"Stromal"
"248",737.5,139,"Stromal"
"249",1025.53846153846,138.153846153846,"T"
"250",419.21875,139.03125,"Stromal"
"251",700.823529411765,137.764705882353,"Macrophage"
"252",827.466666666667,138.666666666667,"T"
"253",1197.66666666667,139.857142857143,"T"
"254",475.275862068966,140.206896551724,"T"
"255",505.263157894737,139.315789473684,"T"
"256",1140.125,139.125,"T"
"257",1175.36363636364,140.454545454545,"T"
"258",158.608695652174,141,"unassigned"
"259",1092.66666666667,140.333333333333,"Stromal"
"260",1225.77108433735,143.855421686747,"Stromal"
"261",426.347826086957,141.739130434783,"T"
"262",1132.5,141.5,"T"
"263",1189.63157894737,140.368421052632,"Macrophage"
"264",448.529411764706,142.882352941176,"unassigned"
"265",455.076923076923,142.615384615385,"unassigned"
"266",884.6,143.2,"Macrophage"
"267",1031.84210526316,144,"Macrophage"
"268",198.915254237288,145.983050847458,"Stromal"
"269",509.481481481482,144.407407407407,"Plasma"
"270",761.203125,146.59375,"Malignant"
"271",795.826923076923,147.596153846154,"Malignant"
"272",870.363636363636,145.636363636364,"T"
"273",938.272727272727,144.227272727273,"Stromal"
"274",1276.76923076923,144.846153846154,"Stromal"
"275",540.4,144.2,"unassigned"
"276",905.764705882353,146.588235294118,"Macrophage"
"277",1181.41176470588,146.117647058824,"Macrophage"
"278",96,148,"Malignant"
"279",157,147.269230769231,"T"
"280",1246.13043478261,146.710144927536,"Stromal"
"281",1669.09090909091,146.363636363636,"Stromal"
"282",433.9375,147.9375,"T"
"283",658.190476190476,148.333333333333,"T"
"284",1174.81818181818,147.227272727273,"T"
"285",1264.125,148.125,"T"
"286",1634.82608695652,149.391304347826,"Stromal"
"287",571.333333333333,149.4,"T"
"288",775.6,149.133333333333,"Malignant"
"289",1392.5,149.5,"Macrophage"
"290",1691.70833333333,150.416666666667,"Myoepi"
"291",365.5,148,"Stromal"
"292",1213.73913043478,150.04347826087,"T"
"293",1448.26666666667,150.8,"Stromal"
"294",1663.44444444444,149.444444444444,"Macrophage"
"295",272.84375,153.15625,"unassigned"
"296",314.15,151.75,"T"
"297",542.411764705882,151,"Stromal"
"298",1102.8,150.2,"T"
"299",1198.29411764706,152.117647058824,"T"
"300",1205.5,151,"T"
"301",127.892857142857,152.214285714286,"Stromal"
"302",203.742857142857,152.657142857143,"unassigned"
"303",513.828571428571,152,"T"
"304",565.904761904762,151.095238095238,"Macrophage"
"305",672.870967741935,153.032258064516,"Stromal"
"306",264.3125,154.28125,"Stromal"
"307",294.833333333333,151,"T"
"308",396,153,"unassigned"
"309",804.5,154.125,"T"
"310",1026.7619047619,153.380952380952,"Macrophage"
"311",1682.625,152,"Myoepi"
"312",343.8,155.314285714286,"Plasma"
"313",1265.80952380952,154.142857142857,"T"
"314",461.3,153.8,"T"
"315",488.333333333333,154.066666666667,"Macrophage"
"316",211.827586206897,157.103448275862,"Stromal"
"317",228.959459459459,156.783783783784,"Stromal"
"318",1245.77777777778,156.222222222222,"Stromal"
"319",184.161290322581,159.306451612903,"Plasma"
"320",561.333333333333,160,"Macrophage"
"321",663.391304347826,156.782608695652,"T"
"322",792.545454545455,156.818181818182,"Malignant"
"323",1005.36363636364,158.5,"Stromal"
"324",1032.80952380952,155.857142857143,"Stromal"
"325",1055.10344827586,155.655172413793,"Stromal"
"326",1160.10344827586,157.689655172414,"T"
"327",1218.8,156,"T"
"328",1235.40740740741,153.62962962963,"Stromal"
"329",1676.57894736842,157.157894736842,"Plasma"
"330",372.656716417911,159.34328358209,"Stromal"
"331",585.285714285714,156.857142857143,"T"
"332",1688.66666666667,157.25,"Myoepi"
"333",493.5,156,"Macrophage"
"334",1618.28571428571,160.214285714286,"Macrophage"
"335",278.035714285714,159.071428571429,"unassigned"
"336",769.416666666667,161.166666666667,"Malignant"
"337",1076.45454545455,159.454545454545,"T"
"338",1699.10810810811,159.756756756757,"Myoepi"
"339",238.035714285714,161.464285714286,"Stromal"
"340",1050.0625,162.09375,"Stromal"
"341",753.090909090909,163.545454545455,"Malignant"
"342",811.578947368421,163.421052631579,"T"
"343",1037.45714285714,161.6,"Stromal"
"344",432.615384615385,162.615384615385,"B"
"345",444.705882352941,163.058823529412,"B"
"346",567.15625,163.8125,"unassigned"
"347",943.857142857143,162.761904761905,"Stromal"
"348",1613.57894736842,164.052631578947,"Stromal"
"349",118.95,164.1,"unassigned"
"350",307.555555555556,162.666666666667,"unassigned"
"351",1149.34615384615,164.346153846154,"T"
"352",197.948717948718,165.538461538462,"Stromal"
"353",256.111111111111,164.833333333333,"T"
"354",351.857142857143,165.357142857143,"unassigned"
"355",402.411764705882,165.264705882353,"Macrophage"
"356",1608.26666666667,166.066666666667,"Stromal"
"357",318.632653061225,166.469387755102,"Stromal"
"358",1646.08,166.32,"Stromal"
"359",1692.13043478261,164.826086956522,"Myoepi"
"360",45.6190476190476,167.571428571429,"Stromal"
"361",75.2758620689655,167.413793103448,"unassigned"
"362",101.352941176471,169.411764705882,"Stromal"
"363",174.791666666667,167.791666666667,"unassigned"
"364",282.111111111111,166.333333333333,"T"
"365",414.777777777778,166.666666666667,"T"
"366",864.1,169.1,"T"
"367",1024.33333333333,165.888888888889,"T"
"368",1077.375,169.4375,"Macrophage"
"369",1268,164.5,"Macrophage"
"370",380.468085106383,168.148936170213,"Malignant"
"371",582.105263157895,168.578947368421,"T"
"372",746.619047619048,169.047619047619,"Stromal"
"373",1061.47826086957,168.391304347826,"Stromal"
"374",1155.6,167.2,"Macrophage"
"375",1197.7,169.4,"T"
"376",189.654761904762,168.392857142857,"unassigned"
"377",688.785714285714,169.821428571429,"T"
"378",1220.5,168,"T"
"379",1648.06666666667,169.466666666667,"Stromal"
"380",1670.9,169.7,"Malignant"
"381",139.673913043478,172.521739130435,"Stromal"
"382",430.434782608696,170.5,"DC_Mast"
"383",540.044444444444,170.444444444444,"Macrophage"
"384",232.925925925926,170.666666666667,"unassigned"
"385",1121.38461538462,170.846153846154,"Macrophage"
"386",1210.5,170.5,"T"
"387",1408.8,171.533333333333,"Macrophage"
"388",1628.06666666667,169.866666666667,"Stromal"
"389",1694.41379310345,171.413793103448,"Myoepi"
"390",389.2,170.2,"unassigned"
"391",617.133333333333,172.8,"T"
"392",1047,173.222222222222,"Stromal"
"393",1231.35294117647,174.058823529412,"Stromal"
"394",1433.86111111111,172.638888888889,"Stromal"
"395",16.9516129032258,175.112903225806,"Malignant"
"396",37.4411764705882,175.176470588235,"unassigned"
"397",63.5,171.5,"unassigned"
"398",171.559322033898,173.067796610169,"unassigned"
"399",209.642857142857,173.464285714286,"T"
"400",588.551724137931,174.862068965517,"Macrophage"
"401",909.705882352941,173.588235294118,"T"
"402",109.652173913043,174.347826086957,"unassigned"
"403",274.375,173.90625,"unassigned"
"404",1040.52941176471,175.235294117647,"T"
"405",1651.55555555556,173.777777777778,"Stromal"
"406",115.827586206897,175.827586206897,"unassigned"
"407",372.435897435898,175.230769230769,"Stromal"
"408",878,173.5,"T"
"409",1125.35,175.3,"T"
"410",393.736842105263,175.421052631579,"Malignant"
"411",964.666666666667,177.433333333333,"T"
"412",1203.8,175.6,"Stromal"
"413",1665.72881355932,177.271186440678,"Myoepi"
"414",146.88,176.88,"unassigned"
"415",448.0625,177.71875,"T"
"416",1069.453125,178.203125,"Stromal"
"417",26.3783783783784,181.459459459459,"Stromal"
"418",154.724137931034,178.51724137931,"unassigned"
"419",289.105263157895,177.578947368421,"unassigned"
"420",1080.11764705882,179.411764705882,"Macrophage"
"421",1151.125,178.333333333333,"T"
"422",58.3018867924528,180.339622641509,"Macrophage"
"423",267.838709677419,180.064516129032,"T"
"424",322.878048780488,180.439024390244,"unassigned"
"425",990.5,179,"Macrophage"
"426",1024.5,179.842105263158,"Stromal"
"427",1049,178.5,"Stromal"
"428",570.8,180.8,"Macrophage"
"429",820.15,180.9,"T"
"430",1618.83333333333,178.75,"Stromal"
"431",1683.33333333333,180.833333333333,"Myoepi"
"432",366.233333333333,185.2,"T"
"433",1059.4347826087,185.739130434783,"Stromal"
"434",1228.83333333333,180,"B"
"435",1393.66666666667,179.555555555556,"Stromal"
"436",1631.93548387097,180.677419354839,"Stromal"
"437",237.84,181.84,"B"
"438",1382,182.294117647059,"T"
"439",1648.17647058824,182.058823529412,"Myoepi"
"440",196.444444444444,182.722222222222,"unassigned"
"441",762.303571428571,183.446428571429,"Macrophage"
"442",944.617647058824,183.911764705882,"DC_Mast"
"443",590.354838709677,183.096774193548,"Macrophage"
"444",1086.52380952381,183.904761904762,"T"
"445",1147.4375,187.125,"Stromal"
"446",111.5,184.333333333333,"T"
"447",299.916666666667,184.916666666667,"unassigned"
"448",1053.14705882353,186.441176470588,"DC_Mast"
"449",1638.57575757576,185.424242424242,"Myoepi"
"450",448.666666666667,187,"unassigned"
"451",631.75,186.4,"T"
"452",774.5,188.166666666667,"Stromal"
"453",1609.91304347826,186.739130434783,"Stromal"
"454",353.783783783784,187.783783783784,"Stromal"
"455",613.4,185.933333333333,"T"
"456",1168.1875,186.5,"T"
"457",241.088235294118,188,"unassigned"
"458",329.108695652174,189,"T"
"459",547.5,187.5,"unassigned"
"460",728.848484848485,189.727272727273,"Stromal"
"461",1214.625,187.75,"Stromal"
"462",1223.13333333333,188.666666666667,"Macrophage"
"463",1682.63333333333,188.2,"Myoepi"
"464",88.6666666666667,189.5,"unassigned"
"465",175,188.2,"unassigned"
"466",1135.5,188,"Stromal"
"467",115.28125,190.3125,"T"
"468",157.024390243902,190.463414634146,"Malignant"
"469",313.147058823529,192.617647058824,"unassigned"
"470",577.8,190.1,"Macrophage"
"471",646.758620689655,189.413793103448,"Stromal"
"472",858.357142857143,189.857142857143,"Malignant"
"473",1676.62962962963,189.851851851852,"Myoepi"
"474",18.5714285714286,191.714285714286,"unassigned"
"475",98.5,190.607142857143,"T"
"476",401.444444444444,191.827160493827,"Malignant"
"477",470.076923076923,192.615384615385,"Malignant"
"478",711.887323943662,196.028169014085,"Malignant"
"479",55.4150943396226,194.245283018868,"Stromal"
"480",184.809523809524,193.142857142857,"unassigned"
"481",1093.08,193.44,"T"
"482",1574.17647058824,196.705882352941,"Stromal"
"483",626.75,194.28125,"T"
"484",581.181818181818,195.333333333333,"Macrophage"
"485",1102,198.655172413793,"T"
"486",1627.36363636364,193.772727272727,"Myoepi"
"487",1650.33333333333,194.410256410256,"Myoepi"
"488",682.852941176471,194.529411764706,"Malignant"
"489",852.5,197.041666666667,"Malignant"
"490",1065.25,196.7,"Stromal"
"491",1209.8,196.6,"Stromal"
"492",147.5,197.666666666667,"Malignant"
"493",241.675675675676,195.621621621622,"unassigned"
"494",423,195.096774193548,"Malignant"
"495",547.193548387097,196.806451612903,"Myoepi"
"496",664.2,196.566666666667,"Malignant"
"497",692.840909090909,196.931818181818,"Malignant"
"498",1084.26666666667,196.2,"T"
"499",199.619047619048,198.261904761905,"T"
"500",1620.51724137931,198.689655172414,"Myoepi"
"501",392.044117647059,199.411764705882,"Malignant"
"502",1001.56,201,"Macrophage"
"503",1662.71428571429,197.928571428571,"Myoepi"
"504",1679.13636363636,198.954545454545,"Myoepi"
"505",214.15625,199.84375,"unassigned"
"506",270.5,197.8,"unassigned"
"507",323.711111111111,198.2,"unassigned"
"508",672.039215686274,201.735294117647,"Malignant"
"509",811.615384615385,200.615384615385,"T"
"510",906.708333333333,199.583333333333,"Macrophage"
"511",281.536585365854,199.219512195122,"unassigned"
"512",411.267857142857,201.285714285714,"Malignant"
"513",724.208333333333,201.25,"Malignant"
"514",759.3,199.9,"Macrophage"
"515",776.583333333333,200.25,"Stromal"
"516",70.2666666666667,202.1,"T"
"517",516.602564102564,204.179487179487,"Malignant"
"518",652.015384615385,201.969230769231,"Malignant"
"519",737.714285714286,202.428571428571,"Macrophage"
"520",1517.66037735849,204.622641509434,"Stromal"
"521",830.1,206,"Malignant"
"522",1199.17647058824,201.764705882353,"DC_Mast"
"523",1444.33333333333,202.222222222222,"Stromal"
"524",1693,201.625,"Myoepi"
"525",923.214285714286,204.142857142857,"T"
"526",1116,202.5,"T"
"527",86.775,205.8,"unassigned"
"528",376.15,204,"Malignant"
"529",531.518518518518,206.666666666667,"Malignant"
"530",627.266666666667,204.066666666667,"Macrophage"
"531",1598.86666666667,208.133333333333,"Stromal"
"532",541.4,210.85,"Malignant"
"533",1079.04255319149,205.212765957447,"Stromal"
"534",1108.8125,204.1875,"T"
"535",1659.35294117647,204.529411764706,"Myoepi"
"536",300,205.909090909091,"unassigned"
"537",757.590909090909,206,"T"
"538",1126.2,206.08,"Plasma"
"539",1676,206,"Myoepi"
"540",216.95,207.825,"unassigned"
"541",499.79797979798,209.20202020202,"Malignant"
"542",1624.91891891892,206.486486486486,"Myoepi"
"543",1684.13953488372,207.790697674419,"Myoepi"
"544",315.454545454545,208.590909090909,"Stromal"
"545",633.653846153846,210.269230769231,"Malignant"
"546",794.307692307692,208.307692307692,"Stromal"
"547",1188.59090909091,208.886363636364,"DC_Mast"
"548",1606.81818181818,212.363636363636,"Stromal"
"549",37.95,210.35,"Malignant"
"550",235.285714285714,210.142857142857,"Plasma"
"551",438.48717948718,209.487179487179,"Malignant"
"552",561,208.5,"T"
"553",843.6,208.2,"Malignant"
"554",1006.6,210.04,"Stromal"
"555",1105.22222222222,210.5,"T"
"556",258.6875,210.8125,"unassigned"
"557",739.68,210.44,"Malignant"
"558",1068.7,211.4,"T"
"559",1122.05,211.25,"T"
"560",1634.66666666667,211.185185185185,"Myoepi"
"561",339,211,"unassigned"
"562",701.426470588235,214.308823529412,"Malignant"
"563",1650.81818181818,211.545454545455,"Myoepi"
"564",313.692307692308,213.076923076923,"Macrophage"
"565",426.390243902439,215.19512195122,"Malignant"
"566",593.645161290323,213.967741935484,"Malignant"
"567",749.958333333333,211.791666666667,"Malignant"
"568",1680.44444444444,212.888888888889,"Myoepi"
"569",1699.03333333333,214.1,"Myoepi"
"570",114,214.8,"Plasma"
"571",993.8,214.933333333333,"T"
"572",1086.5,214.5,"Stromal"
"573",1673,213.5,"Myoepi"
"574",67.5862068965517,215.620689655172,"Stromal"
"575",525,215.513513513514,"Malignant"
"576",1111.38095238095,215.333333333333,"Macrophage"
"577",376.049180327869,221.688524590164,"Malignant"
"578",558.103448275862,216.413793103448,"Macrophage"
"579",94.8928571428571,217.321428571429,"unassigned"
"580",247.416666666667,218,"Plasma"
"581",326.243243243243,217.432432432432,"unassigned"
"582",696.48,219.94,"Macrophage"
"583",517.6,215.8,"Malignant"
"584",1191.11111111111,218,"Macrophage"
"585",1616.64150943396,220.547169811321,"Myoepi"
"586",1654.29411764706,218.294117647059,"Myoepi"
"587",268.345454545455,221.272727272727,"Stromal"
"588",297.428571428571,219.428571428571,"unassigned"
"589",764.349206349206,220.857142857143,"Malignant"
"590",1599.75675675676,220.891891891892,"Stromal"
"591",1637.33333333333,218.933333333333,"Myoepi"
"592",1120.35714285714,221.035714285714,"Macrophage"
"593",59.2307692307692,222.115384615385,"unassigned"
"594",406.106060606061,222.515151515152,"Malignant"
"595",1691,220.176470588235,"Stromal"
"596",440.242424242424,222.30303030303,"Malignant"
"597",460.363636363636,225.181818181818,"Malignant"
"598",655.098039215686,224.058823529412,"Stromal"
"599",483.321428571429,223.357142857143,"Malignant"
"600",633.575757575758,223.757575757576,"T"
"601",755.851851851852,223.814814814815,"Malignant"
"602",775.615384615385,224.730769230769,"Stromal"
"603",1226.66666666667,222.8,"Stromal"
"604",88.6052631578947,225.131578947368,"T"
"605",312.925925925926,224.222222222222,"unassigned"
"606",328,224.235294117647,"T"
"607",1052.15789473684,228.631578947368,"Stromal"
"608",1610.2,222.5,"T"
"609",1669.21428571429,222,"Stromal"
"610",1192,223.5,"Macrophage"
"611",128.702702702703,229.108108108108,"Stromal"
"612",192.454545454545,225.818181818182,"T"
"613",316.869565217391,227.565217391304,"Macrophage"
"614",580.857142857143,226.5,"Stromal"
"615",742.382352941176,227.823529411765,"Stromal"
"616",1108.04166666667,225.708333333333,"Macrophage"
"617",1680.47058823529,226.705882352941,"Stromal"
"618",30.8571428571429,231.821428571429,"Malignant"
"619",430.661290322581,231.41935483871,"Malignant"
"620",537.090909090909,232.272727272727,"Malignant"
"621",637.567567567568,230.513513513514,"Macrophage"
"622",1668.76811594203,229.463768115942,"Stromal"
"623",251.368421052632,229.368421052632,"Stromal"
"624",358.153846153846,230.538461538462,"unassigned"
"625",597.333333333333,228.5,"Macrophage"
"626",1613.60869565217,228.869565217391,"Myoepi"
"627",1630.80952380952,229.571428571429,"Stromal"
"628",43.96,231.26,"Malignant"
"629",235.586206896552,232.51724137931,"T"
"630",388.605633802817,232.211267605634,"unassigned"
"631",754.75,229.75,"Malignant"
"632",377.703703703704,231.407407407407,"Stromal"
"633",275.528571428571,233.471428571429,"unassigned"
"634",295.846153846154,233.192307692308,"unassigned"
"635",414.021739130435,235.739130434783,"Malignant"
"636",773.571428571429,233.357142857143,"T"
