"x","y","celltype","model"
795.243243243243,292.864864864865,"Malignant","CZI minor"
876.25,292.34375,"Macrophage","CZI minor"
854.8,296.7,"Macrophage","CZI minor"
880.866666666667,299.733333333333,"Macrophage","CZI minor"
945.296296296296,305.259259259259,"Macrophage","CZI minor"
845,303.5,"B","CZI minor"
743.588235294118,307.941176470588,"Stromal","CZI minor"
662.361111111111,310,"Malignant","CZI minor"
910.263157894737,308.105263157895,"Stromal","CZI minor"
796.967741935484,311.322580645161,"Stromal","CZI minor"
953.411764705882,310.411764705882,"T","CZI minor"
869.736842105263,313.578947368421,"T","CZI minor"
875,313.5,"T","CZI minor"
676.283783783784,316.337837837838,"Malignant","CZI minor"
702.673469387755,320.040816326531,"Malignant","CZI minor"
922.058823529412,316.588235294118,"DC_Mast","CZI minor"
823.047619047619,316.809523809524,"Macrophage","CZI minor"
853.769230769231,317.115384615385,"Macrophage","CZI minor"
745.367346938776,320.489795918367,"Stromal","CZI minor"
876.470588235294,318.470588235294,"T","CZI minor"
798.344827586207,321.448275862069,"Macrophage","CZI minor"
685.26,321.12,"Malignant","CZI minor"
1255.27272727273,37.7272727272727,"T","CZI minor"
1265.95,45.75,"T","CZI minor"
1247.61538461538,48.0769230769231,"T","CZI minor"
1257.45454545455,49.8636363636364,"T","CZI minor"
1087.2,55.08,"T","CZI minor"
1237.1875,54.5,"Plasma","CZI minor"
1098.69230769231,56.4230769230769,"Macrophage","CZI minor"
1119.28571428571,56.5357142857143,"Macrophage","CZI minor"
1147.35714285714,57.8571428571428,"Macrophage","CZI minor"
1182.08333333333,61.9166666666667,"Malignant","CZI minor"
1163.91176470588,64.8823529411765,"Malignant","CZI minor"
1086.5625,64.25,"DC_Mast","CZI minor"
1073.33333333333,64.5,"T","CZI minor"
1236.21428571429,65.3571428571429,"DC_Mast","CZI minor"
1251.26666666667,67.8,"T","CZI minor"
1051.36363636364,68.0909090909091,"T","CZI minor"
1203.83333333333,69.9166666666667,"Malignant","CZI minor"
1088.11111111111,73,"T","CZI minor"
1220.28260869565,73.8913043478261,"Macrophage","CZI minor"
1020,77.4736842105263,"Macrophage","CZI minor"
1094.90909090909,80.0454545454545,"Plasma","CZI minor"
1121.39473684211,82.6052631578947,"Macrophage","CZI minor"
1026.72727272727,81.2727272727273,"T","CZI minor"
1089,81,"Plasma","CZI minor"
1013.13333333333,85.5333333333333,"Plasma","CZI minor"
1034.89473684211,84.5789473684211,"T","CZI minor"
1063.05,85.9,"T","CZI minor"
1080.2,86.92,"DC_Mast","CZI minor"
1068.53333333333,87.3333333333333,"T","CZI minor"
1134.34482758621,88.2758620689655,"Stromal","CZI minor"
1088.09090909091,88.3636363636364,"T","CZI minor"
1102.36111111111,90.0833333333333,"DC_Mast","CZI minor"
1258.9,90.1,"T","CZI minor"
1231.9,90.95,"T","CZI minor"
1165.60869565217,91.4347826086957,"Macrophage","CZI minor"
1195.48,92.32,"Macrophage","CZI minor"
1035.57142857143,93.3214285714286,"T","CZI minor"
1045.625,93.125,"T","CZI minor"
1264.93333333333,95.7333333333333,"T","CZI minor"
1200.25925925926,97.8148148148148,"T","CZI minor"
1118.15,98.65,"Stromal","CZI minor"
1189.83333333333,99.6666666666667,"Macrophage","CZI minor"
1106.09090909091,99.6363636363636,"Macrophage","CZI minor"
1229.05263157895,100.947368421053,"Macrophage","CZI minor"
1149.69230769231,100.230769230769,"Macrophage","CZI minor"
1130.60869565217,101.913043478261,"Macrophage","CZI minor"
1077.44,103.2,"T","CZI minor"
1142.88888888889,102.555555555556,"T","CZI minor"
