"time","n.risk","n.event","n.censor","surv","std.err","upper","lower","strata","risk_cat","pval.txt","pval","data","subgroup"
1308,10,0,1,0.913248638838476,0.0527551019465668,1,0.823538314872578,"risk_cat=low-risk","low-risk","p = 0.94",0.937974405527788,"DeepSpaCE","HER2+"
1371,9,0,1,0.913248638838476,0.0527551019465668,1,0.823538314872578,"risk_cat=low-risk","low-risk","p = 0.94",0.937974405527788,"DeepSpaCE","HER2+"
1492,8,0,1,0.913248638838476,0.0527551019465668,1,0.823538314872578,"risk_cat=low-risk","low-risk","p = 0.94",0.937974405527788,"DeepSpaCE","HER2+"
1545,7,0,1,0.913248638838476,0.0527551019465668,1,0.823538314872578,"risk_cat=low-risk","low-risk","p = 0.94",0.937974405527788,"DeepSpaCE","HER2+"
1642,6,0,1,0.913248638838476,0.0527551019465668,1,0.823538314872578,"risk_cat=low-risk","low-risk","p = 0.94",0.937974405527788,"DeepSpaCE","HER2+"
1686,5,0,1,0.913248638838476,0.0527551019465668,1,0.823538314872578,"risk_cat=low-risk","low-risk","p = 0.94",0.937974405527788,"DeepSpaCE","HER2+"
1953,4,0,1,0.913248638838476,0.0527551019465668,1,0.823538314872578,"risk_cat=low-risk","low-risk","p = 0.94",0.937974405527788,"DeepSpaCE","HER2+"
2442,3,0,1,0.913248638838476,0.0527551019465668,1,0.823538314872578,"risk_cat=low-risk","low-risk","p = 0.94",0.937974405527788,"DeepSpaCE","HER2+"
2483,2,0,1,0.913248638838476,0.0527551019465668,1,0.823538314872578,"risk_cat=low-risk","low-risk","p = 0.94",0.937974405527788,"DeepSpaCE","HER2+"
2605,1,0,1,0.913248638838476,0.0527551019465668,1,0.823538314872578,"risk_cat=low-risk","low-risk","p = 0.94",0.937974405527788,"DeepSpaCE","HER2+"
10,46,0,1,1,0,1,1,"risk_cat=high-risk","high-risk","p = 0.37",0.372618804133337,"GeneCodeR","HER2+"
31,45,0,1,1,0,1,1,"risk_cat=high-risk","high-risk","p = 0.37",0.372618804133337,"GeneCodeR","HER2+"
70,44,0,1,1,0,1,1,"risk_cat=high-risk","high-risk","p = 0.37",0.372618804133337,"GeneCodeR","HER2+"
116,43,1,0,0.976744186046512,0.0235310402667506,1,0.932719758896868,"risk_cat=high-risk","high-risk","p = 0.37",0.372618804133337,"GeneCodeR","HER2+"
170,42,0,1,0.976744186046512,0.0235310402667506,1,0.932719758896868,"risk_cat=high-risk","high-risk","p = 0.37",0.372618804133337,"GeneCodeR","HER2+"
172,41,1,0,0.952921157118548,0.0341096167318897,1,0.891297751719915,"risk_cat=high-risk","high-risk","p = 0.37",0.372618804133337,"GeneCodeR","HER2+"
196,40,0,1,0.952921157118548,0.0341096167318897,1,0.891297751719915,"risk_cat=high-risk","high-risk","p = 0.37",0.372618804133337,"GeneCodeR","HER2+"
210,39,0,1,0.952921157118548,0.0341096167318897,1,0.891297751719915,"risk_cat=high-risk","high-risk","p = 0.37",0.372618804133337,"GeneCodeR","HER2+"
213,38,0,1,0.952921157118548,0.0341096167318897,1,0.891297751719915,"risk_cat=high-risk","high-risk","p = 0.37",0.372618804133337,"GeneCodeR","HER2+"
231,37,0,1,0.952921157118548,0.0341096167318897,1,0.891297751719915,"risk_cat=high-risk","high-risk","p = 0.37",0.372618804133337,"GeneCodeR","HER2+"
242,36,0,1,0.952921157118548,0.0341096167318897,1,0.891297751719915,"risk_cat=high-risk","high-risk","p = 0.37",0.372618804133337,"GeneCodeR","HER2+"
320,35,1,0,0.925694838343732,0.044763848003162,1,0.847939341694411,"risk_cat=high-risk","high-risk","p = 0.37",0.372618804133337,"GeneCodeR","HER2+"
352,34,0,1,0.925694838343732,0.044763848003162,1,0.847939341694411,"risk_cat=high-risk","high-risk","p = 0.37",0.372618804133337,"GeneCodeR","HER2+"
394,33,0,1,0.925694838343732,0.044763848003162,1,0.847939341694411,"risk_cat=high-risk","high-risk","p = 0.37",0.372618804133337,"GeneCodeR","HER2+"
426,32,0,1,0.925694838343732,0.044763848003162,1,0.847939341694411,"risk_cat=high-risk","high-risk","p = 0.37",0.372618804133337,"GeneCodeR","HER2+"
502,31,0,1,0.925694838343732,0.044763848003162,1,0.847939341694411,"risk_cat=high-risk","high-risk","p = 0.37",0.372618804133337,"GeneCodeR","HER2+"
518,30,0,1,0.925694838343732,0.044763848003162,1,0.847939341694411,"risk_cat=high-risk","high-risk","p = 0.37",0.372618804133337,"GeneCodeR","HER2+"
545,29,0,1,0.925694838343732,0.044763848003162,1,0.847939341694411,"risk_cat=high-risk","high-risk","p = 0.37",0.372618804133337,"GeneCodeR","HER2+"
622,28,0,1,0.925694838343732,0.044763848003162,1,0.847939341694411,"risk_cat=high-risk","high-risk","p = 0.37",0.372618804133337,"GeneCodeR","HER2+"
652,27,0,1,0.925694838343732,0.044763848003162,1,0.847939341694411,"risk_cat=high-risk","high-risk","p = 0.37",0.372618804133337,"GeneCodeR","HER2+"
664,26,0,1,0.925694838343732,0.044763848003162,1,0.847939341694411,"risk_cat=high-risk","high-risk","p = 0.37",0.372618804133337,"GeneCodeR","HER2+"
707,25,0,1,0.925694838343732,0.044763848003162,1,0.847939341694411,"risk_cat=high-risk","high-risk","p = 0.37",0.372618804133337,"GeneCodeR","HER2+"
1156,24,0,1,0.925694838343732,0.044763848003162,1,0.847939341694411,"risk_cat=high-risk","high-risk","p = 0.37",0.372618804133337,"GeneCodeR","HER2+"
1196,23,0,1,0.925694838343732,0.044763848003162,1,0.847939341694411,"risk_cat=high-risk","high-risk","p = 0.37",0.372618804133337,"GeneCodeR","HER2+"
1239,22,0,1,0.925694838343732,0.044763848003162,1,0.847939341694411,"risk_cat=high-risk","high-risk","p = 0.37",0.372618804133337,"GeneCodeR","HER2+"
1246,21,0,1,0.925694838343732,0.044763848003162,1,0.847939341694411,"risk_cat=high-risk","high-risk","p = 0.37",0.372618804133337,"GeneCodeR","HER2+"
1248,20,0,1,0.925694838343732,0.044763848003162,1,0.847939341694411,"risk_cat=high-risk","high-risk","p = 0.37",0.372618804133337,"GeneCodeR","HER2+"
1308,19,0,2,0.925694838343732,0.044763848003162,1,0.847939341694411,"risk_cat=high-risk","high-risk","p = 0.37",0.372618804133337,"GeneCodeR","HER2+"
1448,17,0,1,0.925694838343732,0.044763848003162,1,0.847939341694411,"risk_cat=high-risk","high-risk","p = 0.37",0.372618804133337,"GeneCodeR","HER2+"
1492,16,0,1,0.925694838343732,0.044763848003162,1,0.847939341694411,"risk_cat=high-risk","high-risk","p = 0.37",0.372618804133337,"GeneCodeR","HER2+"
1532,15,0,1,0.925694838343732,0.044763848003162,1,0.847939341694411,"risk_cat=high-risk","high-risk","p = 0.37",0.372618804133337,"GeneCodeR","HER2+"
1545,14,0,1,0.925694838343732,0.044763848003162,1,0.847939341694411,"risk_cat=high-risk","high-risk","p = 0.37",0.372618804133337,"GeneCodeR","HER2+"
1614,13,0,1,0.925694838343732,0.044763848003162,1,0.847939341694411,"risk_cat=high-risk","high-risk","p = 0.37",0.372618804133337,"GeneCodeR","HER2+"
1631,12,0,1,0.925694838343732,0.044763848003162,1,0.847939341694411,"risk_cat=high-risk","high-risk","p = 0.37",0.372618804133337,"GeneCodeR","HER2+"
1639,11,0,1,0.925694838343732,0.044763848003162,1,0.847939341694411,"risk_cat=high-risk","high-risk","p = 0.37",0.372618804133337,"GeneCodeR","HER2+"
1728,10,0,1,0.925694838343732,0.044763848003162,1,0.847939341694411,"risk_cat=high-risk","high-risk","p = 0.37",0.372618804133337,"GeneCodeR","HER2+"
1953,9,0,1,0.925694838343732,0.044763848003162,1,0.847939341694411,"risk_cat=high-risk","high-risk","p = 0.37",0.372618804133337,"GeneCodeR","HER2+"
1972,8,0,1,0.925694838343732,0.044763848003162,1,0.847939341694411,"risk_cat=high-risk","high-risk","p = 0.37",0.372618804133337,"GeneCodeR","HER2+"
2161,7,0,1,0.925694838343732,0.044763848003162,1,0.847939341694411,"risk_cat=high-risk","high-risk","p = 0.37",0.372618804133337,"GeneCodeR","HER2+"
2248,6,0,1,0.925694838343732,0.044763848003162,1,0.847939341694411,"risk_cat=high-risk","high-risk","p = 0.37",0.372618804133337,"GeneCodeR","HER2+"
2335,5,0,1,0.925694838343732,0.044763848003162,1,0.847939341694411,"risk_cat=high-risk","high-risk","p = 0.37",0.372618804133337,"GeneCodeR","HER2+"
2426,4,0,1,0.925694838343732,0.044763848003162,1,0.847939341694411,"risk_cat=high-risk","high-risk","p = 0.37",0.372618804133337,"GeneCodeR","HER2+"
2442,3,0,1,0.925694838343732,0.044763848003162,1,0.847939341694411,"risk_cat=high-risk","high-risk","p = 0.37",0.372618804133337,"GeneCodeR","HER2+"
2483,2,0,1,0.925694838343732,0.044763848003162,1,0.847939341694411,"risk_cat=high-risk","high-risk","p = 0.37",0.372618804133337,"GeneCodeR","HER2+"
2605,1,0,1,0.925694838343732,0.044763848003162,1,0.847939341694411,"risk_cat=high-risk","high-risk","p = 0.37",0.372618804133337,"GeneCodeR","HER2+"
9,46,0,1,1,0,1,1,"risk_cat=low-risk","low-risk","p = 0.37",0.372618804133337,"GeneCodeR","HER2+"
10,45,0,2,1,0,1,1,"risk_cat=low-risk","low-risk","p = 0.37",0.372618804133337,"GeneCodeR","HER2+"
218,43,0,1,1,0,1,1,"risk_cat=low-risk","low-risk","p = 0.37",0.372618804133337,"GeneCodeR","HER2+"
224,42,1,1,0.976190476190476,0.024098134635594,1,0.931155465908631,"risk_cat=low-risk","low-risk","p = 0.37",0.372618804133337,"GeneCodeR","HER2+"
242,40,0,1,0.976190476190476,0.024098134635594,1,0.931155465908631,"risk_cat=low-risk","low-risk","p = 0.37",0.372618804133337,"GeneCodeR","HER2+"
273,39,0,1,0.976190476190476,0.024098134635594,1,0.931155465908631,"risk_cat=low-risk","low-risk","p = 0.37",0.372618804133337,"GeneCodeR","HER2+"
297,38,0,1,0.976190476190476,0.024098134635594,1,0.931155465908631,"risk_cat=low-risk","low-risk","p = 0.37",0.372618804133337,"GeneCodeR","HER2+"
304,37,0,1,0.976190476190476,0.024098134635594,1,0.931155465908631,"risk_cat=low-risk","low-risk","p = 0.37",0.372618804133337,"GeneCodeR","HER2+"
323,36,0,1,0.976190476190476,0.024098134635594,1,0.931155465908631,"risk_cat=low-risk","low-risk","p = 0.37",0.372618804133337,"GeneCodeR","HER2+"
332,35,0,1,0.976190476190476,0.024098134635594,1,0.931155465908631,"risk_cat=low-risk","low-risk","p = 0.37",0.372618804133337,"GeneCodeR","HER2+"
375,34,0,1,0.976190476190476,0.024098134635594,1,0.931155465908631,"risk_cat=low-risk","low-risk","p = 0.37",0.372618804133337,"GeneCodeR","HER2+"
385,33,1,0,0.946608946608947,0.0390856724374151,1,0.876800563128232,"risk_cat=low-risk","low-risk","p = 0.37",0.372618804133337,"GeneCodeR","HER2+"
396,32,0,1,0.946608946608947,0.0390856724374151,1,0.876800563128232,"risk_cat=low-risk","low-risk","p = 0.37",0.372618804133337,"GeneCodeR","HER2+"
463,31,0,1,0.946608946608947,0.0390856724374151,1,0.876800563128232,"risk_cat=low-risk","low-risk","p = 0.37",0.372618804133337,"GeneCodeR","HER2+"
504,30,0,1,0.946608946608947,0.0390856724374151,1,0.876800563128232,"risk_cat=low-risk","low-risk","p = 0.37",0.372618804133337,"GeneCodeR","HER2+"
506,29,0,1,0.946608946608947,0.0390856724374151,1,0.876800563128232,"risk_cat=low-risk","low-risk","p = 0.37",0.372618804133337,"GeneCodeR","HER2+"
518,28,0,1,0.946608946608947,0.0390856724374151,1,0.876800563128232,"risk_cat=low-risk","low-risk","p = 0.37",0.372618804133337,"GeneCodeR","HER2+"
521,27,0,1,0.946608946608947,0.0390856724374151,1,0.876800563128232,"risk_cat=low-risk","low-risk","p = 0.37",0.372618804133337,"GeneCodeR","HER2+"
529,26,0,1,0.946608946608947,0.0390856724374151,1,0.876800563128232,"risk_cat=low-risk","low-risk","p = 0.37",0.372618804133337,"GeneCodeR","HER2+"
532,25,0,1,0.946608946608947,0.0390856724374151,1,0.876800563128232,"risk_cat=low-risk","low-risk","p = 0.37",0.372618804133337,"GeneCodeR","HER2+"
607,24,0,1,0.946608946608947,0.0390856724374151,1,0.876800563128232,"risk_cat=low-risk","low-risk","p = 0.37",0.372618804133337,"GeneCodeR","HER2+"
666,23,0,1,0.946608946608947,0.0390856724374151,1,0.876800563128232,"risk_cat=low-risk","low-risk","p = 0.37",0.372618804133337,"GeneCodeR","HER2+"
679,22,0,1,0.946608946608947,0.0390856724374151,1,0.876800563128232,"risk_cat=low-risk","low-risk","p = 0.37",0.372618804133337,"GeneCodeR","HER2+"
715,21,0,1,0.946608946608947,0.0390856724374151,1,0.876800563128232,"risk_cat=low-risk","low-risk","p = 0.37",0.372618804133337,"GeneCodeR","HER2+"
734,20,0,1,0.946608946608947,0.0390856724374151,1,0.876800563128232,"risk_cat=low-risk","low-risk","p = 0.37",0.372618804133337,"GeneCodeR","HER2+"
879,19,1,0,0.896787423103212,0.0667208093331612,1,0.78685852250255,"risk_cat=low-risk","low-risk","p = 0.37",0.372618804133337,"GeneCodeR","HER2+"
881,18,0,1,0.896787423103212,0.0667208093331612,1,0.78685852250255,"risk_cat=low-risk","low-risk","p = 0.37",0.372618804133337,"GeneCodeR","HER2+"
943,17,0,1,0.896787423103212,0.0667208093331612,1,0.78685852250255,"risk_cat=low-risk","low-risk","p = 0.37",0.372618804133337,"GeneCodeR","HER2+"
1004,16,0,1,0.896787423103212,0.0667208093331612,1,0.78685852250255,"risk_cat=low-risk","low-risk","p = 0.37",0.372618804133337,"GeneCodeR","HER2+"
1013,15,0,1,0.896787423103212,0.0667208093331612,1,0.78685852250255,"risk_cat=low-risk","low-risk","p = 0.37",0.372618804133337,"GeneCodeR","HER2+"
1093,14,0,1,0.896787423103212,0.0667208093331612,1,0.78685852250255,"risk_cat=low-risk","low-risk","p = 0.37",0.372618804133337,"GeneCodeR","HER2+"
1269,13,0,1,0.896787423103212,0.0667208093331612,1,0.78685852250255,"risk_cat=low-risk","low-risk","p = 0.37",0.372618804133337,"GeneCodeR","HER2+"
1272,12,1,0,0.822055137844611,0.1096696128097,1,0.66305568703563,"risk_cat=low-risk","low-risk","p = 0.37",0.372618804133337,"GeneCodeR","HER2+"
1371,11,0,1,0.822055137844611,0.1096696128097,1,0.66305568703563,"risk_cat=low-risk","low-risk","p = 0.37",0.372618804133337,"GeneCodeR","HER2+"
1430,10,1,0,0.73984962406015,0.152113559832583,0.99683379769243,0.549116078817823,"risk_cat=low-risk","low-risk","p = 0.37",0.372618804133337,"GeneCodeR","HER2+"
1642,9,0,1,0.73984962406015,0.152113559832583,0.99683379769243,0.549116078817823,"risk_cat=low-risk","low-risk","p = 0.37",0.372618804133337,"GeneCodeR","HER2+"
1686,8,0,1,0.73984962406015,0.152113559832583,0.99683379769243,0.549116078817823,"risk_cat=low-risk","low-risk","p = 0.37",0.372618804133337,"GeneCodeR","HER2+"
2128,7,0,1,0.73984962406015,0.152113559832583,0.99683379769243,0.549116078817823,"risk_cat=low-risk","low-risk","p = 0.37",0.372618804133337,"GeneCodeR","HER2+"
2515,6,0,1,0.73984962406015,0.152113559832583,0.99683379769243,0.549116078817823,"risk_cat=low-risk","low-risk","p = 0.37",0.372618804133337,"GeneCodeR","HER2+"
2629,5,0,1,0.73984962406015,0.152113559832583,0.99683379769243,0.549116078817823,"risk_cat=low-risk","low-risk","p = 0.37",0.372618804133337,"GeneCodeR","HER2+"
2632,4,0,1,0.73984962406015,0.152113559832583,0.99683379769243,0.549116078817823,"risk_cat=low-risk","low-risk","p = 0.37",0.372618804133337,"GeneCodeR","HER2+"
3128,3,0,1,0.73984962406015,0.152113559832583,0.99683379769243,0.549116078817823,"risk_cat=low-risk","low-risk","p = 0.37",0.372618804133337,"GeneCodeR","HER2+"
3409,2,1,0,0.369924812030075,0.723283163833461,1,0.0896300660709231,"risk_cat=low-risk","low-risk","p = 0.37",0.372618804133337,"GeneCodeR","HER2+"
3957,1,0,1,0.369924812030075,0.723283163833461,1,0.0896300660709231,"risk_cat=low-risk","low-risk","p = 0.37",0.372618804133337,"GeneCodeR","HER2+"
9,65,0,1,1,0,1,1,"risk_cat=high-risk","high-risk","p = 0.00084",0.00083941804776921,"Hist2ST","HER2+"
10,64,0,3,1,0,1,1,"risk_cat=high-risk","high-risk","p = 0.00084",0.00083941804776921,"Hist2ST","HER2+"
31,61,0,1,1,0,1,1,"risk_cat=high-risk","high-risk","p = 0.00084",0.00083941804776921,"Hist2ST","HER2+"
170,60,0,1,1,0,1,1,"risk_cat=high-risk","high-risk","p = 0.00084",0.00083941804776921,"Hist2ST","HER2+"
213,59,0,1,1,0,1,1,"risk_cat=high-risk","high-risk","p = 0.00084",0.00083941804776921,"Hist2ST","HER2+"
224,58,0,1,1,0,1,1,"risk_cat=high-risk","high-risk","p = 0.00084",0.00083941804776921,"Hist2ST","HER2+"
231,57,0,1,1,0,1,1,"risk_cat=high-risk","high-risk","p = 0.00084",0.00083941804776921,"Hist2ST","HER2+"
242,56,0,2,1,0,1,1,"risk_cat=high-risk","high-risk","p = 0.00084",0.00083941804776921,"Hist2ST","HER2+"
273,54,0,1,1,0,1,1,"risk_cat=high-risk","high-risk","p = 0.00084",0.00083941804776921,"Hist2ST","HER2+"
304,53,0,1,1,0,1,1,"risk_cat=high-risk","high-risk","p = 0.00084",0.00083941804776921,"Hist2ST","HER2+"
332,52,0,1,1,0,1,1,"risk_cat=high-risk","high-risk","p = 0.00084",0.00083941804776921,"Hist2ST","HER2+"
352,51,0,1,1,0,1,1,"risk_cat=high-risk","high-risk","p = 0.00084",0.00083941804776921,"Hist2ST","HER2+"
375,50,0,1,1,0,1,1,"risk_cat=high-risk","high-risk","p = 0.00084",0.00083941804776921,"Hist2ST","HER2+"
394,49,0,1,1,0,1,1,"risk_cat=high-risk","high-risk","p = 0.00084",0.00083941804776921,"Hist2ST","HER2+"
396,48,0,1,1,0,1,1,"risk_cat=high-risk","high-risk","p = 0.00084",0.00083941804776921,"Hist2ST","HER2+"
426,47,0,1,1,0,1,1,"risk_cat=high-risk","high-risk","p = 0.00084",0.00083941804776921,"Hist2ST","HER2+"
502,46,0,1,1,0,1,1,"risk_cat=high-risk","high-risk","p = 0.00084",0.00083941804776921,"Hist2ST","HER2+"
518,45,0,2,1,0,1,1,"risk_cat=high-risk","high-risk","p = 0.00084",0.00083941804776921,"Hist2ST","HER2+"
521,43,0,1,1,0,1,1,"risk_cat=high-risk","high-risk","p = 0.00084",0.00083941804776921,"Hist2ST","HER2+"
529,42,0,1,1,0,1,1,"risk_cat=high-risk","high-risk","p = 0.00084",0.00083941804776921,"Hist2ST","HER2+"
532,41,0,1,1,0,1,1,"risk_cat=high-risk","high-risk","p = 0.00084",0.00083941804776921,"Hist2ST","HER2+"
545,40,0,1,1,0,1,1,"risk_cat=high-risk","high-risk","p = 0.00084",0.00083941804776921,"Hist2ST","HER2+"
622,39,0,1,1,0,1,1,"risk_cat=high-risk","high-risk","p = 0.00084",0.00083941804776921,"Hist2ST","HER2+"
652,38,0,1,1,0,1,1,"risk_cat=high-risk","high-risk","p = 0.00084",0.00083941804776921,"Hist2ST","HER2+"
664,37,0,1,1,0,1,1,"risk_cat=high-risk","high-risk","p = 0.00084",0.00083941804776921,"Hist2ST","HER2+"
666,36,0,1,1,0,1,1,"risk_cat=high-risk","high-risk","p = 0.00084",0.00083941804776921,"Hist2ST","HER2+"
679,35,0,1,1,0,1,1,"risk_cat=high-risk","high-risk","p = 0.00084",0.00083941804776921,"Hist2ST","HER2+"
707,34,0,1,1,0,1,1,"risk_cat=high-risk","high-risk","p = 0.00084",0.00083941804776921,"Hist2ST","HER2+"
734,33,0,1,1,0,1,1,"risk_cat=high-risk","high-risk","p = 0.00084",0.00083941804776921,"Hist2ST","HER2+"
881,32,0,1,1,0,1,1,"risk_cat=high-risk","high-risk","p = 0.00084",0.00083941804776921,"Hist2ST","HER2+"
1004,31,0,1,1,0,1,1,"risk_cat=high-risk","high-risk","p = 0.00084",0.00083941804776921,"Hist2ST","HER2+"
1093,30,0,1,1,0,1,1,"risk_cat=high-risk","high-risk","p = 0.00084",0.00083941804776921,"Hist2ST","HER2+"
1156,29,0,1,1,0,1,1,"risk_cat=high-risk","high-risk","p = 0.00084",0.00083941804776921,"Hist2ST","HER2+"
1196,28,0,1,1,0,1,1,"risk_cat=high-risk","high-risk","p = 0.00084",0.00083941804776921,"Hist2ST","HER2+"
1239,27,0,1,1,0,1,1,"risk_cat=high-risk","high-risk","p = 0.00084",0.00083941804776921,"Hist2ST","HER2+"
1246,26,0,1,1,0,1,1,"risk_cat=high-risk","high-risk","p = 0.00084",0.00083941804776921,"Hist2ST","HER2+"
1248,25,0,1,1,0,1,1,"risk_cat=high-risk","high-risk","p = 0.00084",0.00083941804776921,"Hist2ST","HER2+"
1272,24,1,0,0.958333333333333,0.0425628265379374,1,0.881631402331465,"risk_cat=high-risk","high-risk","p = 0.00084",0.00083941804776921,"Hist2ST","HER2+"
1308,23,0,1,0.958333333333333,0.0425628265379374,1,0.881631402331465,"risk_cat=high-risk","high-risk","p = 0.00084",0.00083941804776921,"Hist2ST","HER2+"
1371,22,0,1,0.958333333333333,0.0425628265379374,1,0.881631402331465,"risk_cat=high-risk","high-risk","p = 0.00084",0.00083941804776921,"Hist2ST","HER2+"
1448,21,0,1,0.958333333333333,0.0425628265379374,1,0.881631402331465,"risk_cat=high-risk","high-risk","p = 0.00084",0.00083941804776921,"Hist2ST","HER2+"
1492,20,0,1,0.958333333333333,0.0425628265379374,1,0.881631402331465,"risk_cat=high-risk","high-risk","p = 0.00084",0.00083941804776921,"Hist2ST","HER2+"
1532,19,0,1,0.958333333333333,0.0425628265379374,1,0.881631402331465,"risk_cat=high-risk","high-risk","p = 0.00084",0.00083941804776921,"Hist2ST","HER2+"
1545,18,0,1,0.958333333333333,0.0425628265379374,1,0.881631402331465,"risk_cat=high-risk","high-risk","p = 0.00084",0.00083941804776921,"Hist2ST","HER2+"
1614,17,0,1,0.958333333333333,0.0425628265379374,1,0.881631402331465,"risk_cat=high-risk","high-risk","p = 0.00084",0.00083941804776921,"Hist2ST","HER2+"
1631,16,0,1,0.958333333333333,0.0425628265379374,1,0.881631402331465,"risk_cat=high-risk","high-risk","p = 0.00084",0.00083941804776921,"Hist2ST","HER2+"
1639,15,0,1,0.958333333333333,0.0425628265379374,1,0.881631402331465,"risk_cat=high-risk","high-risk","p = 0.00084",0.00083941804776921,"Hist2ST","HER2+"
1642,14,0,1,0.958333333333333,0.0425628265379374,1,0.881631402331465,"risk_cat=high-risk","high-risk","p = 0.00084",0.00083941804776921,"Hist2ST","HER2+"
1686,13,0,1,0.958333333333333,0.0425628265379374,1,0.881631402331465,"risk_cat=high-risk","high-risk","p = 0.00084",0.00083941804776921,"Hist2ST","HER2+"
1953,12,0,1,0.958333333333333,0.0425628265379374,1,0.881631402331465,"risk_cat=high-risk","high-risk","p = 0.00084",0.00083941804776921,"Hist2ST","HER2+"
1972,11,0,1,0.958333333333333,0.0425628265379374,1,0.881631402331465,"risk_cat=high-risk","high-risk","p = 0.00084",0.00083941804776921,"Hist2ST","HER2+"
2128,10,0,1,0.958333333333333,0.0425628265379374,1,0.881631402331465,"risk_cat=high-risk","high-risk","p = 0.00084",0.00083941804776921,"Hist2ST","HER2+"
2161,9,0,1,0.958333333333333,0.0425628265379374,1,0.881631402331465,"risk_cat=high-risk","high-risk","p = 0.00084",0.00083941804776921,"Hist2ST","HER2+"
2248,8,0,1,0.958333333333333,0.0425628265379374,1,0.881631402331465,"risk_cat=high-risk","high-risk","p = 0.00084",0.00083941804776921,"Hist2ST","HER2+"
2426,7,0,1,0.958333333333333,0.0425628265379374,1,0.881631402331465,"risk_cat=high-risk","high-risk","p = 0.00084",0.00083941804776921,"Hist2ST","HER2+"
2442,6,0,1,0.958333333333333,0.0425628265379374,1,0.881631402331465,"risk_cat=high-risk","high-risk","p = 0.00084",0.00083941804776921,"Hist2ST","HER2+"
2483,5,0,1,0.958333333333333,0.0425628265379374,1,0.881631402331465,"risk_cat=high-risk","high-risk","p = 0.00084",0.00083941804776921,"Hist2ST","HER2+"
2605,4,0,1,0.958333333333333,0.0425628265379374,1,0.881631402331465,"risk_cat=high-risk","high-risk","p = 0.00084",0.00083941804776921,"Hist2ST","HER2+"
2632,3,0,1,0.958333333333333,0.0425628265379374,1,0.881631402331465,"risk_cat=high-risk","high-risk","p = 0.00084",0.00083941804776921,"Hist2ST","HER2+"
3128,2,0,1,0.958333333333333,0.0425628265379374,1,0.881631402331465,"risk_cat=high-risk","high-risk","p = 0.00084",0.00083941804776921,"Hist2ST","HER2+"
3409,1,1,0,0,Inf,NA,NA,"risk_cat=high-risk","high-risk","p = 0.00084",0.00083941804776921,"Hist2ST","HER2+"
70,20,0,1,1,0,1,1,"risk_cat=low-risk","low-risk","p = 0.00084",0.00083941804776921,"Hist2ST","HER2+"
116,19,1,0,0.947368421052632,0.0540738070435875,1,0.852101237732005,"risk_cat=low-risk","low-risk","p = 0.00084",0.00083941804776921,"Hist2ST","HER2+"
172,18,1,0,0.894736842105263,0.0786889475364634,1,0.766858378359225,"risk_cat=low-risk","low-risk","p = 0.00084",0.00083941804776921,"Hist2ST","HER2+"
196,17,0,1,0.894736842105263,0.0786889475364634,1,0.766858378359225,"risk_cat=low-risk","low-risk","p = 0.00084",0.00083941804776921,"Hist2ST","HER2+"
210,16,0,1,0.894736842105263,0.0786889475364634,1,0.766858378359225,"risk_cat=low-risk","low-risk","p = 0.00084",0.00083941804776921,"Hist2ST","HER2+"
224,15,1,0,0.835087719298246,0.104660667044984,1,0.680212761899995,"risk_cat=low-risk","low-risk","p = 0.00084",0.00083941804776921,"Hist2ST","HER2+"
297,14,0,1,0.835087719298246,0.104660667044984,1,0.680212761899995,"risk_cat=low-risk","low-risk","p = 0.00084",0.00083941804776921,"Hist2ST","HER2+"
323,13,0,1,0.835087719298246,0.104660667044984,1,0.680212761899995,"risk_cat=low-risk","low-risk","p = 0.00084",0.00083941804776921,"Hist2ST","HER2+"
385,12,1,0,0.765497076023392,0.136123520385195,0.999567407412147,0.586239376209218,"risk_cat=low-risk","low-risk","p = 0.00084",0.00083941804776921,"Hist2ST","HER2+"
607,11,0,1,0.765497076023392,0.136123520385195,0.999567407412147,0.586239376209218,"risk_cat=low-risk","low-risk","p = 0.00084",0.00083941804776921,"Hist2ST","HER2+"
879,10,1,0,0.688947368421053,0.17216481613027,0.965457149057484,0.491630806108447,"risk_cat=low-risk","low-risk","p = 0.00084",0.00083941804776921,"Hist2ST","HER2+"
943,9,0,1,0.688947368421053,0.17216481613027,0.965457149057484,0.491630806108447,"risk_cat=low-risk","low-risk","p = 0.00084",0.00083941804776921,"Hist2ST","HER2+"
1013,8,0,1,0.688947368421053,0.17216481613027,0.965457149057484,0.491630806108447,"risk_cat=low-risk","low-risk","p = 0.00084",0.00083941804776921,"Hist2ST","HER2+"
1269,7,0,1,0.688947368421053,0.17216481613027,0.965457149057484,0.491630806108447,"risk_cat=low-risk","low-risk","p = 0.00084",0.00083941804776921,"Hist2ST","HER2+"
1308,6,0,1,0.688947368421053,0.17216481613027,0.965457149057484,0.491630806108447,"risk_cat=low-risk","low-risk","p = 0.00084",0.00083941804776921,"Hist2ST","HER2+"
1430,5,1,0,0.551157894736842,0.282206881406478,0.958276781457746,0.317001341166422,"risk_cat=low-risk","low-risk","p = 0.00084",0.00083941804776921,"Hist2ST","HER2+"
2335,4,0,1,0.551157894736842,0.282206881406478,0.958276781457746,0.317001341166422,"risk_cat=low-risk","low-risk","p = 0.00084",0.00083941804776921,"Hist2ST","HER2+"
